,Epoch,Ld,Lr,Lb,Loss,Rt
0,0.0,38.3692626953125,7.902766704559326,0.0368366613984108,967.1712036132812,3.8027756214141846
1,1000.0,0.06470297276973724,0.002281642984598875,0.00014663106412626803,1.6200026273727417,1.4828457832336426
2,2000.0,0.05302274227142334,0.0019510191632434726,8.576414984418079e-05,1.3276052474975586,1.5647728443145752
3,3000.0,0.016968984156847,0.0017635070253163576,3.743947308976203e-05,0.42602553963661194,1.4928710460662842
4,4000.0,0.03440249711275101,0.001482427935115993,8.170321234501898e-05,0.8616265654563904,1.498317003250122
5,5000.0,0.019097071141004562,0.001383878756314516,4.7040510253282264e-05,0.4788576662540436,1.4815261363983154
6,6000.0,0.01367659866809845,0.0011830448638647795,3.185756577295251e-05,0.34312984347343445,1.4975154399871826
7,7000.0,0.005738708656281233,0.0009940641466528177,1.6796326235635206e-05,0.14447857439517975,1.5036399364471436
8,8000.0,0.011524862609803677,0.0010238428367301822,4.503444870351814e-05,0.289190411567688,1.493351697921753
9,9000.0,0.008812516927719116,0.0007867466774769127,1.3681329619430471e-05,0.22111335396766663,1.4809484481811523
10,10000.0,0.007553879637271166,0.0008524219156242907,1.5043136045278516e-05,0.1897144615650177,1.4796087741851807
11,11000.0,0.0044183870777487755,0.0008450451423414052,2.160362055292353e-05,0.11132632941007614,1.4897754192352295
12,12000.0,0.004329819697886705,0.0007627092418260872,9.277366189053282e-06,0.10901747643947601,1.524766206741333
13,13000.0,0.0020397508051246405,0.0007306295447051525,5.615037480311003e-06,0.05173001438379288,1.4812474250793457
14,14000.0,0.0026801067870110273,0.0007083569653332233,1.0006992852140684e-05,0.06772103160619736,1.5182955265045166
15,15000.0,0.0043876622803509235,0.0007122470415197313,1.3112445230945013e-05,0.11041691899299622,1.5339884757995605
16,16000.0,0.003567845094949007,0.0007069411803968251,8.579032510169782e-06,0.08991164714097977,1.5082237720489502
17,17000.0,0.0027832346968352795,0.0006372429197654128,6.544017196574714e-06,0.07022465020418167,1.4881019592285156
18,18000.0,0.0014355418970808387,0.0005759310442954302,5.6553831200290006e-06,0.03647013381123543,1.5076122283935547
19,19000.0,0.0018454320961609483,0.000627421191893518,8.510402039973997e-06,0.04677173122763634,1.5194034576416016
20,20000.0,0.0018137342995032668,0.0005673738196492195,3.6209867175784893e-06,0.04591435194015503,1.4851915836334229
21,21000.0,0.0013785064220428467,0.0006034694379195571,5.3229859986458905e-06,0.03507145494222641,1.4963898658752441
22,22000.0,0.0011148876510560513,0.0005191424861550331,1.916125484058284e-06,0.028393251821398735,1.5237011909484863
23,23000.0,0.0023151086643338203,0.0005918739479966462,2.996041530423099e-06,0.058472584933042526,1.5158686637878418
24,24000.0,0.0022100943606346846,0.0005253168055787683,5.183910161576932e-06,0.05578286200761795,1.5352046489715576
25,25000.0,0.0011629386572167277,0.0005113714723847806,2.7099154067400377e-06,0.02958754636347294,1.5078296661376953
26,26000.0,0.0014220747398212552,0.0005283051286824048,5.290755780151812e-06,0.03608546406030655,1.4982163906097412
27,27000.0,0.002233069157227874,0.0004850139666814357,3.202296738891164e-06,0.056314945220947266,1.4801225662231445
28,28000.0,0.0009648746345192194,0.0005316560273058712,1.9864621663145954e-06,0.024655507877469063,1.5165414810180664
29,29000.0,0.0017929080640897155,0.0005217961152084172,1.3356383533391636e-05,0.045357853174209595,1.4948930740356445
30,30000.0,0.000991372624412179,0.00048307745601050556,3.459380877757212e-06,0.025270851328969002,1.4742214679718018
31,31000.0,0.0009365085861645639,0.00044746597995981574,8.43158943553135e-07,0.023861022666096687,1.4893829822540283
32,32000.0,0.001047561876475811,0.0004825085343327373,2.1808891688124277e-06,0.026673737913370132,1.5223517417907715
33,33000.0,0.0010191089240834117,0.000444583100033924,2.486661742295837e-06,0.025924792513251305,1.4746758937835693
34,34000.0,0.0008251414401456714,0.00042850858881138265,5.505172339326236e-06,0.02106255106627941,1.4857683181762695
35,35000.0,0.0008761205826885998,0.0004945742548443377,1.2179669965917128e-06,0.022398807108402252,1.4729716777801514
36,36000.0,0.0006230048020370305,0.00047128924052231014,1.1863419331348268e-06,0.01604759506881237,1.497572422027588
37,37000.0,0.000845247064717114,0.00046193477464839816,1.377903799948399e-06,0.021594488993287086,1.4827497005462646
38,38000.0,0.0012056666892021894,0.0004642932035494596,3.637210284068715e-06,0.030609598383307457,1.4938406944274902
39,39000.0,0.0009620787459425628,0.0004386490327306092,3.941506747651147e-06,0.024494558572769165,1.5251128673553467
40,40000.0,0.0010947949485853314,0.000443648430518806,2.2118257447800715e-07,0.02781374379992485,1.4876108169555664
41,41000.0,0.00037906726356595755,0.0004244786105118692,7.612517265442875e-07,0.009901920333504677,1.4858431816101074
42,42000.0,0.0008343837689608335,0.00044290057849138975,3.1047259199112887e-06,0.021305598318576813,1.4826486110687256
43,43000.0,0.0009490349912084639,0.0004676442185882479,1.7631489299674286e-06,0.02419528365135193,1.480879783630371
44,44000.0,0.0007524323300458491,0.00045521397260017693,7.200202958301816e-07,0.01926674321293831,1.4943156242370605
45,45000.0,0.00045435753418132663,0.00044138263911008835,2.8135807497164933e-06,0.011803134344518185,1.4790780544281006
46,46000.0,0.0008514541550539434,0.0004251848440617323,1.2704992968792794e-06,0.021712807938456535,1.5020558834075928
47,47000.0,0.0007206875598058105,0.00040664919652044773,1.6835538190207444e-06,0.01842552237212658,1.5090954303741455
48,48000.0,0.00048723258078098297,0.0004292595258448273,5.491691581482883e-07,0.012610623612999916,1.5042684078216553
49,49000.0,0.0007985761039890349,0.0004960401565767825,2.4099090296658687e-06,0.020462853834033012,1.4899656772613525
50,50000.0,0.000915891956537962,0.00040718715172261,6.2681651797902305e-06,0.02331075444817543,1.5008962154388428
51,51000.0,0.0005092202918604016,0.0004435209557414055,2.5351862404932035e-06,0.013176563195884228,1.480090618133545
52,52000.0,0.0005144455353729427,0.0004189912579022348,2.564067926869029e-06,0.01328269299119711,1.5202686786651611
53,53000.0,0.0002966581378132105,0.00039691192796453834,7.757894309179392e-07,0.007814140990376472,1.5045671463012695
54,54000.0,0.00040043320041149855,0.00042807977297343314,6.794011824240442e-07,0.010439589619636536,1.5098533630371094
55,55000.0,0.0003841252182610333,0.00041769162635318935,5.36114555416134e-07,0.010021358728408813,1.4922547340393066
56,56000.0,0.00036004147841595113,0.00043287387234158814,1.7324983900834923e-06,0.009435643441975117,1.5546119213104248
57,57000.0,0.0004354167904239148,0.00037514662835747004,3.2996888421621406e-06,0.011263865977525711,1.4794199466705322
58,58000.0,0.0006133801653049886,0.0003861911245621741,4.053009888593806e-06,0.015724748373031616,1.504206657409668
59,59000.0,0.0002550922508817166,0.00038946987478993833,8.60911313793622e-07,0.006767637096345425,1.4746122360229492
60,60000.0,0.00034343538573011756,0.00038491637678816915,1.020557760966767e-06,0.008971821516752243,1.4771153926849365
61,61000.0,0.0003434453101363033,0.0003806690510828048,1.5573081100228592e-06,0.008968358859419823,1.4987828731536865
62,62000.0,0.0005185670452192426,0.0003769027825910598,1.9594717741711065e-06,0.01334303803741932,1.5341691970825195
63,63000.0,0.00036244085640646517,0.0003481014573480934,7.495209501939826e-07,0.009409872815012932,1.4883835315704346
64,64000.0,0.0002481077390257269,0.000365882006008178,3.380494320026628e-07,0.00656891381368041,1.4910428524017334
65,65000.0,0.00032336555887013674,0.0003372089413460344,7.059418862809252e-07,0.008422053419053555,1.4920847415924072
66,66000.0,0.00027110808878205717,0.0003490227391012013,1.1328901337037678e-06,0.007127858232706785,1.4791083335876465
67,67000.0,0.0003404941235203296,0.00036971524241380394,3.1182091220216535e-07,0.008882381021976471,1.4979641437530518
68,68000.0,0.0002671194670256227,0.00034316914388909936,1.2917681715407525e-06,0.007022447418421507,1.4954962730407715
69,69000.0,0.00046038650907576084,0.0003320766845718026,1.5704223415013985e-06,0.011843309737741947,1.4783461093902588
70,70000.0,0.00042603383189998567,0.00033143910695798695,6.274279940043925e-07,0.010982912965118885,1.5152909755706787
71,71000.0,0.00022467563394457102,0.00031134465825743973,4.4574852609002846e-07,0.00592868123203516,1.478297472000122
72,72000.0,0.00023691913520451635,0.00034595103352330625,6.55314522646222e-07,0.006269584409892559,1.517204999923706
73,73000.0,0.0004806141369044781,0.0003596460446715355,3.0603403047280153e-06,0.012378060258924961,1.5065672397613525
74,74000.0,0.0003062963951379061,0.00031993226730264723,1.4343446537168347e-06,0.007978776469826698,1.4833929538726807
75,75000.0,0.00019135742331855,0.00033455356606282294,1.2016352002319763e-06,0.005119690205901861,1.491044044494629
76,76000.0,0.0002902165870182216,0.00032436338369734585,1.2234815471856564e-07,0.007579900324344635,1.4999659061431885
77,77000.0,0.0003365403099451214,0.0003114490245934576,1.1479343129394692e-06,0.008726105093955994,1.484572172164917
78,78000.0,0.00012101379979867488,0.00029711498063988984,2.399675622655195e-07,0.0033227000385522842,1.5159227848052979
79,79000.0,0.00021678530902136117,0.0003174939483869821,1.6064785768321599e-06,0.00573873333632946,1.4854729175567627
