,iteracao,tempo,valor_loss,lb,ld,lr,learning_rate
0,0.0,2.7833762168884277,1813.1925048828125,0.27076399326324463,72.50191497802734,0.37393492460250854,0.0009999899193644524
1,100.0,1.938347578048706,11.218205451965332,7.626440492458642e-07,0.44872811436653137,2.004915359066217e-06,0.0009989854879677296
2,200.0,1.418745517730713,11.116546630859375,1.4389263469638536e-07,0.44466182589530945,8.343900503859913e-07,0.0009979819878935814
3,300.0,1.4220623970031738,11.398415565490723,2.6296040687157074e-06,0.45593634247779846,3.837939857476158e-06,0.0009969795355573297
4,400.0,1.4221580028533936,10.840447425842285,4.366313532955246e-06,0.43361759185791016,3.2393240871897433e-06,0.0009959778981283307
5,500.0,1.5081510543823242,10.585362434387207,1.6956254285105388e-06,0.42341434955596924,1.7315003333351342e-06,0.00099497742485255
6,600.0,1.518078088760376,7.735229969024658,1.9145230908179656e-05,0.3094062805175781,5.3806932555744424e-05,0.0009939779993146658
7,700.0,1.5102882385253906,2.58280873298645,0.00035323420888744295,0.10324783623218536,0.0012594558065757155,0.0009929795050993562
8,800.0,1.5327978134155273,2.516455888748169,4.627804628398735e-06,0.10062772035598755,0.0007583589758723974,0.000991982058621943
9,900.0,1.5972182750701904,1.3471812009811401,2.154188769054599e-05,0.053850218653678894,0.0009042420424520969,0.0009909855434671044
10,1000.0,1.4154512882232666,0.8231369256973267,7.3020496529352386e-06,0.03288488835096359,0.0010073832236230373,0.0009899900760501623
11,1100.0,1.6092267036437988,0.5616297721862793,6.590168140974129e-06,0.022430719807744026,0.0008551597711630166,0.0009889956563711166
12,1200.0,1.5188376903533936,0.594092607498169,3.3770129448384978e-06,0.023731442168354988,0.0008031702018342912,0.0009880021680146456
13,1300.0,1.4191079139709473,0.39801451563835144,1.019571186589019e-06,0.015891382470726967,0.000728933431673795,0.0009870096109807491
14,1400.0,1.4168472290039062,0.31565067172050476,4.041813213007117e-07,0.012598707340657711,0.0006825530435889959,0.000986018218100071
15,1500.0,1.41420578956604,0.18321430683135986,8.095408929875703e-07,0.00729964766651392,0.0007223085849545896,0.0009850276401266456
16,1600.0,1.4244353771209717,0.06892192363739014,2.8693930289591663e-06,0.0027258535847067833,0.0007727174088358879,0.0009840382263064384
17,1700.0,1.4224746227264404,0.0842115581035614,2.506607188479393e-06,0.0033356903586536646,0.0008167922496795654,0.000983049743808806
18,1800.0,1.4255731105804443,0.08616458624601364,2.491768555046292e-06,0.0034123363438993692,0.000853689678478986,0.000982062192633748
19,1900.0,1.4214754104614258,0.07456764578819275,3.4707602480921196e-06,0.0029491048771888018,0.0008365483954548836,0.0009810756891965866
20,2000.0,1.4326870441436768,0.06572086364030838,3.0956659884395776e-06,0.00259587774053216,0.0008208267972804606,0.0009800902334973216
21,2100.0,1.6246705055236816,0.06827676296234131,3.0775934192206478e-06,0.002697748364880681,0.0008299834444187582,0.0009791057091206312
22,2200.0,1.5498337745666504,0.047112125903367996,2.168786977563286e-06,0.0018519924487918615,0.0008101463317871094,0.0009781221160665154
23,2300.0,1.539459228515625,0.05616798251867294,2.09618019653135e-06,0.00221277610398829,0.0008464838028885424,0.0009771395707502961
24,2400.0,1.5264384746551514,0.04530632495880127,1.322035586781567e-06,0.0017779981717467308,0.0008550469647161663,0.0009761580149643123
25,2500.0,1.4190864562988281,0.04241069033741951,3.5225070860178676e-06,0.0016634655185043812,0.0008205270860344172,0.0009751773905009031
26,2600.0,1.4144134521484375,0.05010051652789116,1.3863524372936809e-06,0.001970082288607955,0.0008470734464935958,0.0009741978719830513
27,2700.0,1.4137086868286133,0.03921735659241676,9.126781606028089e-07,0.0015343539416790009,0.0008575954707339406,0.0009732192265801132
28,2800.0,1.4131529331207275,0.04411562532186508,2.3461334421881475e-06,0.0017304319189861417,0.0008524817530997097,0.0009722416289150715
29,2900.0,1.4198706150054932,0.0439157672226429,1.7837811583376606e-06,0.0017217458225786686,0.0008703371859155595,0.0009712650207802653
30,3000.0,1.41672682762146,0.03808446228504181,1.6301009964081459e-06,0.001489873044192791,0.0008360040374100208,0.0009702893439680338
31,3100.0,1.5120162963867188,0.04670806601643562,8.16480621779192e-07,0.0018335699569433928,0.0008679982856847346,0.000969314540270716
32,3200.0,1.4190783500671387,0.04701443016529083,3.193875500073773e-06,0.0018465357134118676,0.0008478473755531013,0.0009683409007266164
33,3300.0,1.4145474433898926,0.0392792746424675,1.2615225841727806e-06,0.0015348977176472545,0.0009055705741047859,0.0009673681925050914
34,3400.0,1.56373929977417,0.031759750097990036,6.883677770019858e-07,0.0012368235038593411,0.000838474603369832,0.0009663964156061411
35,3500.0,1.5053906440734863,0.03682507574558258,1.37599215577211e-06,0.001436504884622991,0.0009110779501497746,0.0009654257446527481
36,3600.0,1.4915952682495117,0.032919980585575104,1.1511860975588206e-06,0.0012819786788895726,0.0008693631389178336,0.0009644558886066079
37,3700.0,1.5296552181243896,0.03278111666440964,1.6041232129282434e-06,0.0012763150734826922,0.0008716367301531136,0.0009634870802983642
38,3800.0,1.5349082946777344,0.03291973099112511,5.858616987097776e-07,0.0012820586562156677,0.0008676794241182506,0.0009625192615203559
39,3900.0,1.4169378280639648,0.031047821044921875,4.92740753088583e-07,0.001205870765261352,0.0009005586034618318,0.0009615523740649223
40,4000.0,1.4160919189453125,0.02991662733256817,8.563095548197452e-07,0.0011597612174227834,0.0009217395563609898,0.0009605864179320633
41,4100.0,1.5252511501312256,0.028323017060756683,3.5793365782410547e-07,0.0010967075359076262,0.0009049717336893082,0.0009596214513294399
42,4200.0,1.4155991077423096,0.04935888946056366,4.0509612517780624e-06,0.0019391941605135798,0.0008749835542403162,0.0009586574742570519
43,4300.0,1.419008731842041,0.03762747347354889,1.2715803450191743e-06,0.001468323520384729,0.0009181151399388909,0.0009576945449225605
44,4400.0,1.4196829795837402,0.033356714993715286,1.0590551937639248e-06,0.0012975047575309873,0.0009180365595966578,0.0009567324887029827
45,4500.0,1.4190185070037842,0.02582642249763012,2.266429419250926e-06,0.0009976238943636417,0.000883558124769479,0.0009557714220136404
46,4600.0,1.4167559146881104,0.0268065445125103,1.141822963290906e-06,0.0010358572471886873,0.0009089699597097933,0.0009548113448545337
47,4700.0,1.4133448600769043,0.028804711997509003,2.6762795641843695e-06,0.0011159557616338134,0.0009031402878463268,0.0009538521990180016
48,4800.0,1.414102554321289,0.04644608497619629,2.3327909559611726e-07,0.0018222818616777658,0.0008888025186024606,0.000952894042711705
49,4900.0,1.4173376560211182,0.030507409945130348,1.104493662751338e-06,0.0011832781601697206,0.0009243502863682806,0.000951936817727983
50,5000.0,1.4138939380645752,0.03307540714740753,1.029949316944112e-06,0.001283185905776918,0.0009947313228622079,0.0009509805240668356
51,5100.0,1.528407096862793,0.031518321484327316,1.0450559102537227e-06,0.001224082661792636,0.0009152079583145678,0.0009500252199359238
52,5200.0,1.4196581840515137,0.05250886082649231,4.497860572882928e-06,0.002063985448330641,0.0009047267958521843,0.0009490709053352475
53,5300.0,1.413466215133667,0.028886187821626663,4.711377528110461e-07,0.0011196554405614734,0.0008943313150666654,0.0009481175802648067
54,5400.0,1.4113225936889648,0.03388006612658501,6.426610070775496e-07,0.0013208194868639112,0.0008589320350438356,0.0009471651283092797
55,5500.0,1.4417312145233154,0.030772868543863297,2.1606906557281036e-06,0.0011926459847018123,0.0009545586653985083,0.0009462137240916491
