,iteracao,tempo,valor_loss,lb,ld,lr,learning_rate
0,0.0,2.6937882900238037,14819204.0,0.09370922297239304,2663.33837890625,14752621.0,0.0009999899193644524
1,100.0,1.9874458312988281,22.143020629882812,0.0064006769098341465,0.879226565361023,0.15595559775829315,0.0009989854879677296
2,200.0,1.530515193939209,3.7381536960601807,0.0006211664876900613,0.14764514565467834,0.046404000371694565,0.0009979819878935814
3,300.0,1.559920072555542,1.5275629758834839,8.324673399329185e-05,0.059815697371959686,0.0320872887969017,0.0009969795355573297
4,400.0,1.5495734214782715,1.0455524921417236,7.069610001053661e-05,0.040876638144254684,0.02356584183871746,0.0009959778981283307
5,500.0,1.4798896312713623,0.7649526596069336,2.237286935269367e-05,0.0295065026730299,0.02726775035262108,0.00099497742485255
6,600.0,1.5463624000549316,0.6264131665229797,2.3165979655459523e-05,0.022997163236141205,0.05146090313792229,0.0009939779993146658
7,700.0,1.5998470783233643,0.567043125629425,2.150253567378968e-05,0.021535562351346016,0.02863253280520439,0.0009929795050993562
8,800.0,1.6831247806549072,0.5181674957275391,1.3260142623039428e-05,0.019586697220802307,0.028486834838986397,0.000991982058621943
9,900.0,1.6365628242492676,0.4167678952217102,1.1665046258713119e-05,0.015599619597196579,0.02676575258374214,0.0009909855434671044
10,1000.0,1.5744805335998535,0.34593474864959717,1.2777388292306568e-05,0.012854385189712048,0.024562325328588486,0.0009899900760501623
11,1100.0,1.6561064720153809,0.3569471538066864,7.80363188823685e-06,0.013238647021353245,0.025973165407776833,0.0009889956563711166
12,1200.0,1.5139997005462646,0.2923027276992798,7.330705102503998e-06,0.010655117221176624,0.025917476043105125,0.0009880021680146456
13,1300.0,1.5839552879333496,0.26908668875694275,8.22337005956797e-06,0.009625276550650597,0.028446564450860023,0.0009870096109807491
14,1400.0,1.5818896293640137,0.2341592162847519,4.307683411752805e-06,0.008184468373656273,0.029543213546276093,0.000986018218100071
15,1500.0,1.5533075332641602,0.22233308851718903,4.53987058790517e-06,0.00781524833291769,0.02694733440876007,0.0009850276401266456
16,1600.0,1.619706630706787,0.2283739149570465,5.446756404126063e-06,0.008176838047802448,0.023947499692440033,0.0009840382263064384
17,1700.0,1.5661039352416992,0.21625366806983948,2.6735108349384973e-06,0.007701466325670481,0.023714344948530197,0.000983049743808806
18,1800.0,1.5796217918395996,0.20348244905471802,2.8542829113575863e-06,0.007138832937926054,0.025008760392665863,0.000982062192633748
19,1900.0,1.53535795211792,0.16582372784614563,8.462937330477871e-06,0.005813577212393284,0.02047584019601345,0.0009810756891965866
20,2000.0,1.5378706455230713,0.16462333500385284,2.674657253010082e-06,0.005465407855808735,0.027985474094748497,0.0009800902334973216
21,2100.0,1.7333762645721436,0.1434442400932312,2.6137327040487435e-06,0.005123913753777742,0.015343783423304558,0.0009791057091206312
22,2200.0,1.5024566650390625,0.16146168112754822,2.2442288809543243e-06,0.005745078902691603,0.01783246174454689,0.0009781221160665154
23,2300.0,1.5290157794952393,0.12823595106601715,2.0165443856967613e-06,0.004424602724611759,0.017618877813220024,0.0009771395707502961
24,2400.0,1.5255663394927979,0.13314273953437805,1.6161834537342656e-06,0.004638574086129665,0.017176778987050056,0.0009761580149643123
25,2500.0,1.456984281539917,0.11820556968450546,2.912854370151763e-06,0.003936071414500475,0.019800875335931778,0.0009751773905009031
26,2600.0,1.535191297531128,0.113540880382061,3.2989942155836616e-06,0.003886314807459712,0.0163797028362751,0.0009741978719830513
27,2700.0,1.4812602996826172,0.10070852190256119,2.3446041268471163e-06,0.0033653262071311474,0.016573017463088036,0.0009732192265801132
28,2800.0,1.4567759037017822,0.08926095068454742,4.514139163802611e-06,0.002947252942249179,0.015575109049677849,0.0009722416289150715
29,2900.0,1.4242544174194336,0.08688279986381531,2.994152055180166e-06,0.0028773231897503138,0.014946718700230122,0.0009712650207802653
30,3000.0,1.4404330253601074,0.07817474752664566,4.361174887890229e-06,0.0025714957155287266,0.013882995583117008,0.0009702893439680338
31,3100.0,1.5211524963378906,0.08305678516626358,3.169349611198413e-06,0.0026510958559811115,0.016776222735643387,0.000969314540270716
32,3200.0,1.4002602100372314,0.0777367427945137,5.496217909239931e-06,0.0024693990126252174,0.01599626988172531,0.0009683409007266164
