,iteracao,tempo,valor_loss,lb,ld,lr,learning_rate
0,0.0,3.0141489505767822,216.28945922851562,0.05371886119246483,8.109357833862305,13.501788139343262,0.0009999899193644524
1,100.0,2.091850519180298,14.07667064666748,0.005030876025557518,0.5537859797477722,0.22699037194252014,0.0009989854879677296
2,200.0,1.4643750190734863,5.123228549957275,0.0008166290353983641,0.20379121601581573,0.027631400153040886,0.0009979819878935814
3,300.0,1.5445165634155273,2.2771501541137695,0.000410175125580281,0.09067284315824509,0.00991903804242611,0.0009969795355573297
4,400.0,1.5957090854644775,2.023263692855835,0.0005906104925088584,0.080670565366745,0.005908975377678871,0.0009959778981283307
5,500.0,1.4932575225830078,2.4868288040161133,0.0001720076979836449,0.09928514063358307,0.0045282370410859585,0.00099497742485255
6,600.0,1.4590122699737549,1.860882043838501,0.00020736455917358398,0.07427152246236801,0.0038867280818521976,0.0009939779993146658
7,700.0,1.4320130348205566,3.198331356048584,0.0005359286442399025,0.12776775658130646,0.003601658158004284,0.0009929795050993562
8,800.0,1.4331421852111816,2.110156774520874,0.0002166174235753715,0.08425670117139816,0.0035226710606366396,0.000991982058621943
9,900.0,1.4218456745147705,1.6539887189865112,0.00014740189362782985,0.06603226065635681,0.0030348864383995533,0.0009909855434671044
10,1000.0,1.431638479232788,1.2923214435577393,0.0001986201823456213,0.05158508941531181,0.0024956914130598307,0.0009899900760501623
11,1100.0,1.5483534336090088,1.7728185653686523,4.876493403571658e-05,0.0708228051662445,0.0021996789146214724,0.0009889956563711166
12,1200.0,1.4345979690551758,0.8599169254302979,6.978047167649493e-05,0.034315966069698334,0.001948019489645958,0.0009880021680146456
13,1300.0,1.4393653869628906,0.7484683394432068,0.00015786726726219058,0.029859313741326332,0.0018276041373610497,0.0009870096109807491
14,1400.0,1.4280853271484375,0.6359398365020752,0.00015625734522473067,0.02536574937403202,0.0016398404259234667,0.000986018218100071
15,1500.0,1.4679198265075684,0.998591959476471,0.00015908348723314703,0.03986987844109535,0.0016859133029356599,0.0009850276401266456
16,1600.0,1.518432378768921,0.8621798157691956,6.56997217447497e-05,0.034428950399160385,0.0013903779909014702,0.0009840382263064384
17,1700.0,1.6281087398529053,0.9564380645751953,0.00017959147226065397,0.038184672594070435,0.0016416828148066998,0.000983049743808806
18,1800.0,1.5629627704620361,0.673935055732727,6.815660890424624e-05,0.026900801807641983,0.001346856588497758,0.000982062192633748
19,1900.0,1.431281566619873,0.7117602229118347,7.508381531806663e-05,0.028414105996489525,0.0013324604369699955,0.0009810756891965866
20,2000.0,1.5576145648956299,0.6934291124343872,0.00010586824646452442,0.02767731063067913,0.0013905331725254655,0.0009800902334973216
21,2100.0,1.5362985134124756,0.6965261101722717,3.2531534088775516e-05,0.027801332995295525,0.0014602495357394218,0.0009791057091206312
22,2200.0,1.4295549392700195,0.845144510269165,7.059594645397738e-05,0.03374355658888817,0.0014850498409941792,0.0009781221160665154
23,2300.0,1.4396600723266602,0.679334282875061,0.0001027269390760921,0.027114953845739365,0.0013577198842540383,0.0009771395707502961
24,2400.0,1.4287104606628418,0.4732136130332947,3.631486833910458e-05,0.018882637843489647,0.0011113198706880212,0.0009761580149643123
25,2500.0,1.4274210929870605,0.468509316444397,7.997330976650119e-05,0.018685275688767433,0.00129748007748276,0.0009751773905009031
26,2600.0,1.4280483722686768,0.47367334365844727,9.16592325665988e-05,0.018889982253313065,0.0013320938451215625,0.0009741978719830513
27,2700.0,1.4241714477539062,0.544461727142334,6.259728252189234e-05,0.02172592282295227,0.001251110341399908,0.0009732192265801132
28,2800.0,1.4401910305023193,0.5840950608253479,4.468524275580421e-05,0.023307427763938904,0.0013646406587213278,0.0009722416289150715
29,2900.0,1.610978603363037,0.4805493950843811,4.3617717892630026e-05,0.019173894077539444,0.0011584124295040965,0.0009712650207802653
30,3000.0,1.5122931003570557,0.3451455235481262,4.595216523739509e-05,0.013764780014753342,0.0009800703264772892,0.0009702893439680338
31,3100.0,1.6967124938964844,0.31513711810112,3.673228275147267e-05,0.012559588998556137,0.0011106483871117234,0.000969314540270716
32,3200.0,1.5456938743591309,0.4002579152584076,7.407466182485223e-05,0.015961701050400734,0.0011413056636229157,0.0009683409007266164
33,3300.0,1.4329502582550049,0.35052210092544556,5.147643241798505e-05,0.01397654227912426,0.0010570766171440482,0.0009673681925050914
34,3400.0,1.4375238418579102,0.4317016005516052,8.671641262480989e-05,0.01721852272748947,0.0011518066748976707,0.0009663964156061411
35,3500.0,1.4383082389831543,0.6559704542160034,0.00016227552259806544,0.02618410252034664,0.0012055408442392945,0.0009654257446527481
36,3600.0,1.4415781497955322,0.4477851390838623,8.153890667017549e-05,0.017860153689980507,0.0011997396359220147,0.0009644558886066079
