,iteracao,tempo,valor_loss,lb,ld,lr,learning_rate
0,0.0,3.087824821472168,2804.2412109375,0.04657527431845665,55.805843353271484,1409.0484619140625,0.0009999899193644524
1,100.0,1.8159894943237305,3.097233295440674,0.0014804110396653414,0.12157365679740906,0.056411560624837875,0.0009989854879677296
2,200.0,1.4807734489440918,1.2631202936172485,0.0006612095166929066,0.04740375280380249,0.07736518234014511,0.0009979819878935814
3,300.0,1.4883310794830322,0.7606372237205505,2.362624218221754e-05,0.02844306267797947,0.0495370477437973,0.0009969795355573297
4,400.0,1.440948724746704,0.501518726348877,1.806835825846065e-05,0.016872063279151917,0.07969910651445389,0.0009959778981283307
5,500.0,1.4111554622650146,0.4021233916282654,3.5631015634862706e-05,0.014143443666398525,0.04850167781114578,0.00099497742485255
6,600.0,1.4235432147979736,0.31434527039527893,1.0443669452797621e-05,0.011027268134057522,0.038653142750263214,0.0009939779993146658
7,700.0,1.4305193424224854,0.2623870372772217,1.0416805707791355e-05,0.009072009474039078,0.035576365888118744,0.0009929795050993562
8,800.0,1.4053006172180176,0.2393215149641037,6.665391993010417e-06,0.008172307163476944,0.035007186233997345,0.000991982058621943
9,900.0,1.4266507625579834,0.1914965957403183,9.182253961625975e-06,0.006180804688483477,0.03696729615330696,0.0009909855434671044
10,1000.0,1.408015251159668,0.16700607538223267,6.757985829608515e-06,0.005357743240892887,0.03305572271347046,0.0009899900760501623
11,1100.0,1.5056860446929932,0.15991470217704773,8.942751264839899e-06,0.004955003038048744,0.036030691117048264,0.0009889956563711166
12,1200.0,1.3970844745635986,0.17006345093250275,1.3663741810887586e-05,0.004596070386469364,0.05514802038669586,0.0009880021680146456
13,1300.0,1.398207426071167,0.11755554378032684,3.4270810829184484e-06,0.0037583792582154274,0.023592637851834297,0.0009870096109807491
14,1400.0,1.3982505798339844,0.14468970894813538,1.5168170648394153e-05,0.003687777789309621,0.052480101585388184,0.000986018218100071
15,1500.0,1.4824798107147217,0.11166638880968094,6.055805897631217e-06,0.003695158753544092,0.01928136497735977,0.0009850276401266456
16,1600.0,1.5165643692016602,0.11472629010677338,8.458045158477034e-06,0.003668952966108918,0.022994013503193855,0.0009840382263064384
17,1700.0,1.4003889560699463,0.1029743105173111,6.678776571789058e-06,0.0029339573811739683,0.029618706554174423,0.000983049743808806
18,1800.0,1.4140033721923828,0.10331179201602936,2.672112259460846e-06,0.0030224842485040426,0.02774701453745365,0.000982062192633748
19,1900.0,1.5500106811523438,0.09875186532735825,3.6465619359660195e-06,0.003004610538482666,0.023632962256669998,0.0009810756891965866
20,2000.0,1.5093462467193604,0.09981220960617065,1.2516454262367915e-05,0.0027122630272060633,0.031993113458156586,0.0009800902334973216
21,2100.0,1.5134801864624023,0.08102626353502274,2.5901130356942303e-05,0.002487753750756383,0.018806522712111473,0.0009791057091206312
