,iteracao,tempo,valor_loss,lb,ld,lr,learning_rate
0,0.0,5.63010573387146,9782.296875,0.46790415048599243,391.0498352050781,5.582880973815918,0.0009999899193644524
1,100.0,3.9376959800720215,66.68280792236328,0.006610536947846413,2.6659953594207764,0.026313282549381256,0.0009989854879677296
2,200.0,2.725019693374634,31.676082611083984,0.006481068208813667,1.266569972038269,0.005352878011763096,0.0009979819878935814
3,300.0,2.7536263465881348,18.938894271850586,0.0025574921164661646,0.7573453783988953,0.0027026564348489046,0.0009969795355573297
4,400.0,2.6926915645599365,14.571483612060547,0.0019085182575508952,0.5826024413108826,0.004515086300671101,0.0009959778981283307
5,500.0,2.8646223545074463,10.476853370666504,0.001026940648443997,0.41892245411872864,0.002764785196632147,0.00099497742485255
6,600.0,2.596691608428955,5.899904727935791,0.0007887352257966995,0.23591475188732147,0.001247378415428102,0.0009939779993146658
7,700.0,2.793739080429077,8.45169734954834,0.0011608930071815848,0.33789297938346863,0.0032122021075338125,0.0009929795050993562
8,800.0,2.829397201538086,1.910738468170166,0.0002373968600295484,0.07635432481765747,0.0016430368414148688,0.000991982058621943
9,900.0,2.8156824111938477,3.9078731536865234,0.00042465614387765527,0.15625223517417908,0.001142794149927795,0.0009909855434671044
10,1000.0,2.8494105339050293,2.0381264686584473,0.00027654346195049584,0.08145859092473984,0.0013850952964276075,0.0009899900760501623
11,1100.0,3.2019944190979004,2.5989601612091064,0.0002732222492340952,0.10388478636741638,0.001567452447488904,0.0009889956563711166
12,1200.0,2.8651435375213623,1.9797853231430054,0.00024763683904893696,0.07912324368953705,0.001456612371839583,0.0009880021680146456
13,1300.0,2.8987178802490234,0.38977932929992676,8.160070137819275e-05,0.015528555028140545,0.0014838599599897861,0.0009870096109807491
14,1400.0,2.805560350418091,2.2611286640167236,0.000412546971347183,0.0903318002820015,0.0024211013223975897,0.000986018218100071
15,1500.0,2.843064308166504,1.1855159997940063,0.00016736090765334666,0.04735613241791725,0.0014453070471063256,0.0009850276401266456
16,1600.0,2.7777531147003174,0.8033614754676819,0.00011750616977224126,0.03207722306251526,0.0013134340988472104,0.0009840382263064384
17,1700.0,2.679722547531128,1.2431654930114746,0.00011879926023539156,0.04967505857348442,0.0011701100738719106,0.000983049743808806
18,1800.0,2.6228766441345215,0.3301953375339508,4.883309520664625e-05,0.013156716711819172,0.0012285762932151556,0.000982062192633748
19,1900.0,2.601557731628418,0.24712900817394257,3.9992784877540544e-05,0.009831787087023258,0.0012943244073539972,0.0009810756891965866
20,2000.0,2.5983357429504395,0.5291774868965149,3.885421028826386e-05,0.021114705130457878,0.0012709865113720298,0.0009800902334973216
21,2100.0,3.0046281814575195,0.336908221244812,3.851099972962402e-05,0.013428205624222755,0.0011645789491012692,0.0009791057091206312
22,2200.0,2.867485761642456,0.7664242386817932,9.28062800085172e-05,0.03060583770275116,0.0011854864424094558,0.0009781221160665154
23,2300.0,2.8111541271209717,0.6837038993835449,7.589329470647499e-05,0.027287902310490608,0.0014304491924121976,0.0009771395707502961
24,2400.0,2.674330711364746,0.5941514372825623,8.45319009386003e-05,0.02371550165116787,0.0011793861631304026,0.0009761580149643123
25,2500.0,2.596698760986328,0.3042423725128174,2.5071778509300202e-05,0.01212347112596035,0.0011305066291242838,0.0009751773905009031
26,2600.0,2.5888211727142334,0.5550858378410339,6.043611210770905e-05,0.02214699424803257,0.0013505445094779134,0.0009741978719830513
27,2700.0,2.6177420616149902,0.05784466862678528,5.303216312313452e-06,0.002272291574627161,0.0010320747969672084,0.0009732192265801132
28,2800.0,2.6132171154022217,0.9720813035964966,8.811637962935492e-05,0.03883133828639984,0.001209716429002583,0.0009722416289150715
29,2900.0,2.589228630065918,0.35656920075416565,4.271772922948003e-05,0.014209507964551449,0.0012888045748695731,0.0009712650207802653
30,3000.0,2.5889978408813477,0.7418219447135925,0.00010638174717314541,0.029613839462399483,0.0013695127563551068,0.0009702893439680338
31,3100.0,2.7771897315979004,0.13101857900619507,2.1766829377156682e-05,0.005188615992665291,0.0012814135989174247,0.000969314540270716
32,3200.0,2.6376729011535645,0.06992025673389435,5.68983523407951e-06,0.0027539925649762154,0.001064748503267765,0.0009683409007266164
33,3300.0,2.5821704864501953,0.14107275009155273,1.3251420568849426e-05,0.005601103417575359,0.001031921710819006,0.0009673681925050914
34,3400.0,2.601259469985962,0.9085781574249268,7.479836494894698e-05,0.036290232092142105,0.001247543841600418,0.0009663964156061411
35,3500.0,2.6276400089263916,0.05611348897218704,1.2122135558456648e-05,0.0022052659187465906,0.0009697186760604382,0.0009654257446527481
36,3600.0,2.597567558288574,0.2534509301185608,2.90618154394906e-05,0.010089094750583172,0.001194510841742158,0.0009644558886066079
37,3700.0,2.640514850616455,0.8435977101325989,9.075120760826394e-05,0.03365757316350937,0.0020676006097346544,0.0009634870802983642
38,3800.0,2.5895497798919678,0.40457019209861755,3.785756780416705e-05,0.016130667179822922,0.001265673665329814,0.0009625192615203559
39,3900.0,2.613795518875122,0.27536121010780334,3.2643452868796885e-05,0.010959625244140625,0.0013379359152168036,0.0009615523740649223
40,4000.0,2.598074197769165,0.4361876845359802,5.296602103044279e-05,0.0173774603754282,0.0016982253873720765,0.0009605864179320633
41,4100.0,2.7223305702209473,0.0789378210902214,1.4162676052364986e-05,0.0031094776932150126,0.0011867140419781208,0.0009596214513294399
42,4200.0,2.640815258026123,0.39404982328414917,4.915456520393491e-05,0.01570386439561844,0.0014040806563571095,0.0009586574742570519
43,4300.0,2.6524691581726074,0.32497555017471313,4.254186569596641e-05,0.01295001246035099,0.001182709471322596,0.0009576945449225605
44,4400.0,2.611798048019409,0.3317655622959137,4.647858804673888e-05,0.01321794930845499,0.0012703121174126863,0.0009567324887029827
45,4500.0,2.5933918952941895,0.16298311948776245,3.2739135349402204e-05,0.006476419046521187,0.0010399093152955174,0.0009557714220136404
46,4600.0,2.7733757495880127,0.154423788189888,1.291334137931699e-05,0.006133792456239462,0.001066060271114111,0.0009548113448545337
47,4700.0,2.833667039871216,0.4139007329940796,4.625764995580539e-05,0.016499068588018417,0.0013777640415355563,0.0009538521990180016
48,4800.0,2.729708194732666,0.02072264440357685,2.629776190588018e-06,0.0007809815579093993,0.0011954749934375286,0.000952894042711705
49,4900.0,2.8035643100738525,0.20294664800167084,3.253405884606764e-05,0.008058001287281513,0.001464080298319459,0.000951936817727983
50,5000.0,2.891939163208008,0.18629306554794312,2.5910370823112316e-05,0.007402459159493446,0.0012056657578796148,0.0009509805240668356
51,5100.0,2.9320945739746094,0.33246856927871704,5.760700150858611e-05,0.013249198906123638,0.0011809816351160407,0.0009500252199359238
52,5200.0,2.5911076068878174,0.039120446890592575,5.315822363627376e-06,0.0015188490506261587,0.0011439061490818858,0.0009490709053352475
53,5300.0,2.784053325653076,0.04928404092788696,8.61183252709452e-06,0.0019323087763041258,0.0009677059715613723,0.0009481175802648067
54,5400.0,2.8008413314819336,0.43609604239463806,6.516983557958156e-05,0.017388982698321342,0.0013062955113127828,0.0009471651283092797
55,5500.0,2.8730993270874023,0.09383615106344223,1.166415950137889e-05,0.0037026782520115376,0.0012575205182656646,0.0009462137240916491
56,5600.0,2.751030206680298,0.08135298639535904,1.5905901818769053e-05,0.00320845446549356,0.0011257162550464272,0.000945263251196593
57,5700.0,2.802091598510742,0.24475082755088806,4.65742705273442e-05,0.00974927470088005,0.0009723681723698974,0.0009443137678317726
58,5800.0,2.8208162784576416,0.26730334758758545,4.591580727719702e-05,0.01063629426062107,0.0013500811764970422,0.0009433651575818658
59,5900.0,2.7108421325683594,0.026803547516465187,4.2475980990275275e-06,0.0010211007902398705,0.001271780813112855,0.0009424174204468727
60,6000.0,2.5914597511291504,0.01845116913318634,3.172871174683678e-06,0.0006907258066348732,0.0011798510095104575,0.000941470789257437
61,6100.0,2.7999725341796875,0.21396243572235107,3.410083081689663e-05,0.008496814407408237,0.0015079827280715108,0.000940525031182915
62,6200.0,2.611471652984619,0.1352909356355667,1.894142769742757e-05,0.005367878824472427,0.0010750311193987727,0.0009395802626386285
63,6300.0,2.6442291736602783,0.05948852002620697,9.777372724784072e-06,0.0023390057031065226,0.0010035951854661107,0.0009386364254169166
64,6400.0,2.5959296226501465,0.26482945680618286,3.9573231333633885e-05,0.01055243331938982,0.0009790409822016954,0.0009376935195177794
65,6500.0,2.593984603881836,0.09050700068473816,9.732199032441713e-06,0.0035718209110200405,0.0012017502449452877,0.0009367516031488776
66,6600.0,2.595165967941284,0.019258715212345123,2.97433984997042e-06,0.0007283208542503417,0.0010477195028215647,0.0009358106181025505
67,6700.0,2.5972189903259277,0.3595699071884155,4.755187183036469e-05,0.014338718727231026,0.0010543669341132045,0.000934870564378798
68,6800.0,2.5984086990356445,0.05598749220371246,9.175932063953951e-06,0.002193532884120941,0.0011399935465306044,0.0009339313837699592
