,Epoch,Ld,Lr,Lb,Loss,Rt
0,0.0,22.08611488342285,2.924379587173462,0.02218526229262352,555.0994262695312,5.788365840911865
1,1000.0,0.00817503035068512,0.0054281000047922134,1.9644345229608007e-05,0.20982350409030914,3.005340099334717
2,2000.0,0.002981877187266946,0.00296829198487103,2.9416960387607105e-06,0.07751816511154175,2.8696677684783936
3,3000.0,0.0010007958626374602,0.0013524523237720132,5.598301868303679e-06,0.026377948001027107,2.6205990314483643
4,4000.0,0.0005184294423088431,0.0011286312947049737,3.9955080865183845e-05,0.01412932202219963,2.8162739276885986
5,5000.0,0.0005022286204621196,0.000854268204420805,2.4992209546326194e-07,0.013410232961177826,2.5796332359313965
6,6000.0,0.0004078979545738548,0.000773669860791415,2.0756661456289294e-07,0.010971326380968094,2.7313520908355713
7,7000.0,0.00020874320762231946,0.0006861459696665406,8.52250764182827e-07,0.005905578378587961,2.730008602142334
8,8000.0,0.13243331015110016,0.0029086319264024496,0.0009956101421266794,3.31473708152771,2.558601140975952
9,9000.0,0.0018314478220418096,0.0012265259865671396,3.462536142251338e-07,0.047013066709041595,2.6161885261535645
10,10000.0,0.0017692424589768052,0.0008588497876189649,4.472401542443549e-06,0.045094385743141174,2.7654929161071777
11,11000.0,0.0012613922590389848,0.0007680438575334847,1.6216525864365394e-06,0.032304469496011734,2.845876455307007
12,12000.0,0.0004310562217142433,0.0008345030364580452,5.809948106616503e-06,0.011616718024015427,2.8809525966644287
13,13000.0,0.0012662493390962481,0.0007140267407521605,1.2161151971668005e-05,0.03238241747021675,2.8837196826934814
14,14000.0,0.0010940857464447618,0.0005542675498872995,3.3198707569681574e-06,0.02790972962975502,2.8810911178588867
15,15000.0,0.00395128084346652,0.0005415561608970165,6.179318461363437e-06,0.09932974725961685,3.1754190921783447
16,16000.0,0.00047940301010385156,0.00044573150807991624,2.0971376670786412e-06,0.012432904914021492,2.836548328399658
17,17000.0,0.0003486668865662068,0.0004072719893883914,3.5835221297020325e-06,0.009127527475357056,2.9012346267700195
18,18000.0,0.0003386949538253248,0.0003721309476532042,1.0509521644053166e-06,0.00884055532515049,2.8709511756896973
19,19000.0,0.0003219425561837852,0.0003181149950250983,1.1324091246933676e-06,0.0083678113296628,2.655297040939331
20,20000.0,0.0007187341689132154,0.0008641294552944601,8.871720069691946e-07,0.018833370879292488,2.763995409011841
21,21000.0,0.00035665289033204317,0.0006448443164117634,1.763407681210083e-06,0.009562929160892963,2.7368102073669434
22,22000.0,0.0002707736857701093,0.0006104711792431772,4.6848026613588445e-07,0.007380282040685415,2.9821619987487793
23,23000.0,0.00020534853683784604,0.0005393886240199208,1.2378446854199865e-06,0.005674339830875397,3.0499496459960938
24,24000.0,0.000512781145516783,0.0004647811292670667,3.8934362578402215e-07,0.013284699060022831,2.870910406112671
