,iteracao,tempo,valor_loss,lb,ld,lr,learning_rate,r2
63,6300,2.7306671142578125,0.037347082,4.4029977e-05,0.0014249202,0.0016800514,0.0009386364,-0.23991097049803511
64,6400,2.748674154281616,0.009161588,3.621307e-05,0.0002987204,0.0016573651,0.0009376935,-0.2297611125095902
65,6500,2.7467713356018066,0.017354993,2.6408323e-05,0.0006267061,0.0016609324,0.0009367516,-0.23494324447893034
66,6600,2.726949453353882,0.012203876,1.8567905e-05,0.000416811,0.0017650331,0.0009358106,-0.2190754248780491
67,6700,2.733031988143921,0.015238229,2.0866584e-05,0.0005532122,0.0013870578,0.00093487056,-0.217536994539425
68,6800,2.8254590034484863,0.013215078,1.3717922e-05,0.00046638827,0.0015416525,0.0009339314,-0.21026219675877522
69,6900,2.855414628982544,0.01376278,1.49822845e-05,0.0004867715,0.0015785112,0.00093299325,-0.18806610047383088
70,7000,2.800589084625244,0.0071297004,9.9488774e-05,0.00022369943,0.0014377254,0.00093205605,-0.2419894139694152
71,7100,3.1020102500915527,0.009878421,1.4278991e-05,0.00032740328,0.0016790603,0.0009311198,-0.2288690328591736
72,7200,2.8475725650787354,0.008433864,1.1438249e-05,0.0002803532,0.001413596,0.00093018444,-0.21754270435363132
73,7300,2.8809475898742676,0.016126161,1.4574694e-05,0.0005876471,0.0014204097,0.00092925003,-0.2171251815466373
74,7400,2.998912811279297,0.018153105,1.2790787e-05,0.0006660243,0.0014897058,0.0009283166,-0.201181187463513
75,7500,2.771700859069824,0.0070804474,6.122097e-06,0.00023165144,0.0012830391,0.0009273841,-0.19136473591807013
76,7600,2.6766536235809326,0.012117306,4.827573e-06,0.00043081268,0.0013421604,0.0009264526,-0.17393214465059015
77,7700,2.6645853519439697,0.042564437,8.747459e-06,0.0016505659,0.0012915427,0.00092552183,-0.14036363631139626
78,7800,2.930586099624634,0.013848944,1.91125e-06,0.0005048375,0.0012260957,0.00092459214,-0.14917811562050676
79,7900,2.959273338317871,0.020810591,3.4202922e-06,0.0007800093,0.0013069384,0.0009236634,-0.15717962069006908
80,8000,2.6832072734832764,0.006661109,1.6533423e-06,0.0002154345,0.001273593,0.0009227355,-0.17008533692096361
81,8100,2.7939414978027344,0.0122316275,5.2617415e-06,0.00043910235,0.0012488064,0.0009218086,-0.14749375645056317
82,8200,2.651920795440674,0.010567055,3.2808136e-06,0.00036775033,0.0013700151,0.0009208826,-0.18877182510970947
83,8300,2.6616592407226562,0.015269038,3.835804e-06,0.00055839424,0.0013053465,0.0009199576,-0.170413099514086
84,8400,2.678471565246582,0.04408998,5.4734514e-06,0.001710441,0.0013234827,0.0009190334,-0.14987452475907292
85,8500,2.6692442893981934,0.06316489,9.924317e-06,0.0024780727,0.0012031482,0.0009181103,-0.14193072471912305
86,8600,2.665687322616577,0.010074162,4.5364545e-06,0.00035741783,0.0011341791,0.00091718795,-0.14356993688554365
87,8700,2.68654465675354,0.0077152853,5.1436456e-07,0.00026391973,0.0011167775,0.0009162666,-0.13089435047975218
88,8800,2.7970337867736816,0.051888816,4.5507936e-06,0.00203329,0.0010520164,0.0009153462,-0.13812481351255168
89,8900,2.9060864448547363,0.19780444,2.7424818e-05,0.007866485,0.00111489,0.00091442675,-0.14510287002580657
90,9000,3.0288643836975098,0.013722946,1.9118804e-06,0.0005061772,0.0010666035,0.0009135082,-0.12351858017319417
91,9100,3.0416414737701416,0.05777526,2.8646448e-06,0.0022675174,0.0010844591,0.00091259053,-0.13192521483655217
92,9200,2.9109294414520264,0.23853481,2.7920676e-05,0.009498099,0.0010544017,0.0009116738,-0.11443996664134515
93,9300,2.843466281890869,0.006653779,0.00041898046,0.00020557108,0.0010955217,0.00091075804,-0.12839407711613315
94,9400,2.976155996322632,0.01148296,4.631684e-06,0.00041985558,0.000981939,0.0009098432,-0.11468374214289145
95,9500,2.7426271438598633,0.019519677,7.191946e-07,0.00073697476,0.0010945882,0.00090892916,-0.11101993315067293
96,9600,2.8647572994232178,0.014059935,0.0011389174,0.00047539748,0.0010360806,0.00090801605,-0.1529067909803068
97,9700,2.8910322189331055,0.01069313,4.6312716e-06,0.0003882992,0.0009810186,0.00090710394,-0.1004505694244604
98,9800,2.9665369987487793,0.006489249,2.1176925e-06,0.0002179601,0.0010381284,0.00090619276,-0.07193520793230901
99,9900,2.8255550861358643,0.06375538,5.857295e-06,0.0025120853,0.00094739196,0.0009052825,-0.09827825590042893
100,10000,2.818193197250366,0.0067817736,6.1838796e-06,0.0002304508,0.0010143195,0.00090437307,-0.11390038481759968
101,10100,3.187462568283081,0.0062937015,6.22971e-07,0.00021141757,0.0010076388,0.0009034647,-0.10079117110005531
102,10200,3.003394842147827,0.011124883,1.2046104e-05,0.00040870352,0.00089524826,0.0009025571,-0.07932958926552214
103,10300,2.9217588901519775,0.0047522755,4.7150104e-07,0.00015272877,0.0009335845,0.00090165046,-0.10042688753207174
104,10400,2.835430145263672,0.005696222,1.7557508e-06,0.00018726694,0.0010127935,0.0009007447,-0.08307164141267065
105,10500,2.7999558448791504,0.0075664767,1.3366231e-06,0.00026720116,0.0008851111,0.00089983986,-0.06559127233444406
106,10600,2.799736499786377,0.0058142357,2.2186061e-05,0.00019508602,0.00091489893,0.00089893595,-0.08902277812366455
107,10700,2.724240779876709,0.008455875,6.165319e-06,0.00029940077,0.0009646907,0.000898033,-0.07197473962683154
108,10800,2.831136703491211,0.008836523,1.24345715e-05,0.0003122363,0.0010181798,0.0008971308,-0.0667308235123043
109,10900,2.708730459213257,0.010786609,9.389579e-06,0.00039378984,0.0009324725,0.00089622964,-0.06505695501013764
110,11000,2.7226500511169434,0.007945927,1.5994686e-06,0.00028305303,0.00086800184,0.0008953294,-0.07944446907643732
111,11100,2.856388807296753,0.013478679,1.7338505e-06,0.00050422543,0.000871309,0.00089443004,-0.05971704038158521
112,11200,2.7204694747924805,0.008455113,7.4489844e-07,0.00030344698,0.0008681933,0.00089353154,-0.05117800145368934
113,11300,2.6722095012664795,0.0072813695,5.5800365e-06,0.00025665053,0.00085952645,0.0008926339,-0.06073603800218308
114,11400,2.709582805633545,0.010756668,1.2126003e-06,0.00039875158,0.0007866654,0.0008917373,-0.06081355673395916
115,11500,2.6971933841705322,0.0056682904,2.0221635e-06,0.00018937534,0.0009318844,0.0008908415,-0.0683259229275952
116,11600,2.6745340824127197,0.22712786,6.281981e-05,0.009046813,0.00089471834,0.00088994665,-0.05247462350186427
117,11700,2.8335063457489014,0.005949209,1.1004014e-06,0.00020715408,0.0007692566,0.0008890527,-0.04875848607480693
118,11800,2.8933353424072266,0.015430069,3.183089e-06,0.0005823445,0.00086827326,0.00088815956,-0.03894997157325908
119,11900,2.796642541885376,0.008490975,5.3986264e-06,0.000308459,0.0007741008,0.0008872674,-0.05927587155125402
120,12000,2.8185203075408936,0.0051211356,1.7962286e-06,0.00017227595,0.00081244064,0.00088637613,-0.039041822848220775
121,12100,2.728504180908203,0.010007553,2.7668466e-06,0.00036813735,0.00080135185,0.0008854857,-0.04848823826583293
122,12200,2.650695323944092,0.005499494,5.18054e-06,0.00018967083,0.0007525426,0.0008845962,-0.052185074060574044
123,12300,2.676149845123291,0.009329649,1.8949922e-06,0.00034205252,0.0007764408,0.00088370754,-0.038670606887073244
124,12400,2.723737955093384,0.007081258,2.6594914e-06,0.00025281758,0.000758159,0.0008828199,-0.040002423249331454
125,12500,2.8626441955566406,0.005466739,7.301253e-06,0.00018899422,0.0007345824,0.0008819331,-0.04334172752846022
126,12600,2.8631904125213623,0.011719891,1.2960944e-06,0.00044153165,0.00068030285,0.0008810471,-0.04354820378144808
127,12700,2.7921555042266846,0.011479429,1.2676794e-06,0.00043173405,0.00068481034,0.0008801621,-0.03510193049043031
128,12800,2.8127849102020264,0.014791817,1.8342859e-06,0.00056256907,0.0007257568,0.000879278,-0.029344340641167754
129,12900,2.6516847610473633,0.012396541,9.65694e-06,0.00046767536,0.00069500046,0.00087839476,-0.03892689730920784
130,13000,2.635995626449585,0.020177199,6.9791636e-06,0.0007780119,0.00071992207,0.0008775124,-0.035825567192711016
131,13100,2.784036874771118,0.0068595298,2.9253724e-06,0.0002462924,0.00069929496,0.0008766309,-0.03522520070878765
132,13200,2.6512701511383057,0.010080729,0.0006892566,0.00034514305,0.000762896,0.00087575027,-0.06809883434723107
133,13300,2.6589531898498535,0.0059925164,4.0338973e-06,0.0002114769,0.00070155977,0.0008748705,-0.044090093653933016
134,13400,2.7192695140838623,0.008352019,5.2630567e-06,0.00030603155,0.0006959667,0.0008739917,-0.038250407794754304
135,13500,2.973024845123291,0.019775184,1.689922e-05,0.00076461094,0.0006430121,0.0008731138,-0.03384353899946935
136,13600,2.9952950477600098,0.011469637,2.6803386e-06,0.00043479458,0.0005970926,0.00087223673,-0.028689570084005966
137,13700,2.9461801052093506,0.025012145,6.7067003e-06,0.0009724407,0.00069442,0.00087136053,-0.02445526716748403
138,13800,3.0080673694610596,0.025604293,2.178438e-06,0.0009981703,0.0006478532,0.0008704852,-0.028111018549349387
139,13900,2.908555746078491,0.025244469,4.6710293e-06,0.000985035,0.0006139215,0.0008696108,-0.026649646841340635
140,14000,2.808159589767456,0.018189637,4.876984e-06,0.0007026396,0.0006187714,0.0008687373,-0.018666996413465364
141,14100,2.736318588256836,0.0049132593,6.7170504e-07,0.0001738096,0.000567348,0.0008678645,-0.028776918019885134
142,14200,2.661461591720581,0.00546583,1.4909867e-06,0.00019296288,0.0006402669,0.00086699275,-0.02856584564068365
143,14300,2.816697597503662,0.009357603,2.7964684e-06,0.00035257827,0.0005403499,0.00086612185,-0.020698055210912614
144,14400,2.749272584915161,0.032805298,0.00018547273,0.0012797046,0.000627214,0.0008652518,-0.019411447896609424
145,14500,2.8271069526672363,0.008866949,3.1599336e-06,0.00033093352,0.00059045065,0.00086438266,-0.022055287394747936
146,14600,2.7916953563690186,0.0154511,2.3884274e-06,0.00059540936,0.00056347693,0.0008635143,-0.018230359909682248
147,14700,2.819023370742798,0.005547253,7.379435e-06,0.00020037603,0.000530473,0.0008626469,-0.010932425521134048
148,14800,2.615434169769287,0.02161754,1.1032356e-06,0.0008412422,0.0005853815,0.00086178037,-0.005757003995347398
149,14900,2.828115463256836,0.0073584504,1.0757482e-06,0.00027173862,0.00056390953,0.0008609147,-0.012345763745671867
150,15000,2.8488211631774902,0.08584599,7.936274e-06,0.0034120064,0.00053789705,0.0008600499,-0.013399560535079624
151,15100,2.9338550567626953,0.010746561,1.0749394e-06,0.0004075272,0.0005573058,0.00085918594,-0.008747504828028552
152,15200,2.8350234031677246,0.0060291085,9.49927e-06,0.00021914275,0.00054104027,0.00085832283,-0.012905654303468017
153,15300,2.7980217933654785,0.007435791,2.1649419e-06,0.00027780858,0.00048841204,0.0008574606,-0.009673420831253665
154,15400,2.7511179447174072,0.004941162,5.4096193e-07,0.00017730062,0.0005081053,0.0008565993,-0.009089161990946781
155,15500,2.8144614696502686,0.023031333,2.828765e-06,0.00090041617,0.00051809964,0.0008557388,-0.006771548788045312
156,15600,2.7920355796813965,0.007155899,1.5154192e-06,0.0002650654,0.00052774826,0.0008548792,-0.006950412714266552
157,15700,2.803081750869751,0.010628299,4.8685947e-06,0.0004065218,0.0004603841,0.0008540205,0.0035065860803006332
158,15800,2.809666395187378,0.006679079,1.5881328e-06,0.0002479649,0.00047836863,0.00085316255,0.005325235036029108
159,15900,2.8403921127319336,0.0070490995,3.9607818e-07,0.0002637215,0.0004556652,0.00085230544,-0.000888197383918321
160,16000,2.782604217529297,0.013361866,9.410892e-06,0.0005169049,0.0004298313,0.0008514493,0.002923948335980975
161,16100,2.822521924972534,0.04393835,9.848129e-06,0.0017388458,0.00045735363,0.000850594,0.00922124750768516
162,16200,2.663964033126831,0.023698928,2.5857557e-06,0.0009306185,0.00043087945,0.0008497396,0.0017850811149330292
163,16300,2.678441286087036,0.009575577,1.2979886e-05,0.00036593102,0.00041432198,0.00084888603,0.00954724848796129
164,16400,2.667024612426758,0.0039655096,1.9347551e-06,0.0001407818,0.00044402957,0.0008480333,0.007429168089569171
165,16500,2.634190082550049,0.010186729,3.8796907e-06,0.00039102897,0.00040712475,0.0008471815,0.009425019014755232
166,16600,2.705059051513672,0.013431188,6.0375155e-06,0.0005190965,0.00044773746,0.0008463304,0.011491140869183236
167,16700,2.8412466049194336,0.004530832,7.0828395e-07,0.00016575634,0.00038621528,0.0008454803,0.00610270741839436
168,16800,2.748624801635742,0.011901516,5.6123463e-06,0.0004610416,0.00036986335,0.0008446309,0.001828016442042557
169,16900,2.6521873474121094,0.029731752,4.832065e-06,0.0011730168,0.00040149875,0.00084378244,0.006647502034582198
170,17000,2.639484167098999,0.05822267,7.647542e-06,0.0023133643,0.0003809156,0.0008429348,0.0073424091972487115
171,17100,2.7607219219207764,0.007755322,1.1146423e-05,0.00029363795,0.00040322694,0.00084208813,-0.002782294970212984
172,17200,2.656458854675293,0.009338903,1.0673715e-06,0.0003569989,0.0004128633,0.00084124226,0.009381038936590369
173,17300,2.721395254135132,0.013207391,2.4075755e-06,0.000513467,0.0003683085,0.00084039714,0.01533011564824982
174,17400,2.9057981967926025,0.0047229165,4.185173e-06,0.00017322655,0.0003880674,0.00083955296,0.024326028602620897
175,17500,2.696345090866089,0.004205837,3.1385612e-06,0.0001527662,0.0003835435,0.00083870965,0.02101753377199511
176,17600,2.7808713912963867,0.014307567,1.2750882e-05,0.0005560184,0.00039435615,0.0008378671,0.015940175124506184
177,17700,2.7969746589660645,0.0037723384,2.0458792e-06,0.00013536564,0.00038615154,0.0008370255,0.02666002957668645
178,17800,2.8029332160949707,0.017756466,2.469234e-06,0.00069596077,0.00035497657,0.0008361846,0.02933100127627164
179,17900,2.8109934329986572,0.005938797,8.491215e-06,0.00022148504,0.00039317922,0.00083534466,0.029840596028856692
180,18000,2.8908896446228027,0.0062243906,5.208604e-06,0.00023365875,0.00037771312,0.00083450554,0.03303641576768712
181,18100,2.911633253097534,0.004496494,3.3302483e-06,0.00016633199,0.000334864,0.00083366723,0.029225321287870365
182,18200,2.8243322372436523,0.0069464245,1.0932881e-05,0.00026177993,0.00039099334,0.0008328298,0.03335597280509173
183,18300,2.8221752643585205,0.02065025,6.936103e-06,0.00081074284,0.000374743,0.0008319932,0.030592975406965928
184,18400,2.8101401329040527,0.011204055,4.1247686e-06,0.00043325318,0.00036859984,0.0008311575,0.042075794668518074
185,18500,2.9958505630493164,0.0073994687,1.959087e-06,0.00028341028,0.00031225296,0.0008303225,0.04269536872618507
186,18600,2.6425607204437256,0.0182182,5.7402567e-06,0.00071471406,0.00034460842,0.00082948845,0.04359553178947506
187,18700,2.7998788356781006,0.0075624343,6.779223e-07,0.00028877903,0.0003422804,0.0008286552,0.047407128524806996
188,18800,2.7867956161499023,0.0073929387,2.4942565e-06,0.00028288306,0.0003183679,0.0008278228,0.05289192334022608
189,18900,2.7797036170959473,0.005573618,4.5294573e-06,0.0002092566,0.000337674,0.0008269912,0.0550943864116612
190,19000,2.769584894180298,0.018449387,1.6827664e-05,0.0007243522,0.00032375383,0.0008261605,0.06379985504219765
191,19100,2.9504446983337402,0.0036990757,2.0120404e-05,0.00013394582,0.0003303099,0.0008253306,0.061710388345176836
192,19200,2.8898210525512695,0.0035097084,1.8724896e-06,0.0001282382,0.00030188097,0.00082450156,0.06609428507072812
193,19300,2.9269256591796875,0.005518857,3.648021e-06,0.00020858245,0.00030064787,0.00082367327,0.07034280281430594
194,19400,2.799207925796509,0.0036931962,3.0546057e-06,0.00013443561,0.0003292514,0.0008228459,0.06528007891843135
195,19500,2.8312606811523438,0.006259286,4.817051e-06,0.00023954666,0.00026580237,0.0008220193,0.07255740945894396
196,19600,2.79899263381958,0.004279629,1.4133539e-06,0.00015915722,0.000299285,0.00082119356,0.07036437318610178
197,19700,2.8696095943450928,0.003860047,1.4757025e-05,0.00014158564,0.00030564916,0.00082036864,0.08387306187664023
198,19800,2.8268883228302,0.007993541,5.259134e-07,0.00030867243,0.00027620385,0.0008195446,0.07996412331987823
199,19900,2.8655154705047607,0.008457765,2.6738385e-06,0.00032627233,0.000298283,0.0008187213,0.09663334694515868
200,20000,3.151104688644409,0.004445003,3.4872148e-06,0.00016487647,0.0003196037,0.0008178989,0.10207669287112009
201,20100,2.9092040061950684,0.0042145853,1.1147481e-06,0.00015760533,0.00027333692,0.00081707723,0.10216521654705824
202,20200,2.97756028175354,0.007740784,4.1226026e-06,0.00029827424,0.0002798054,0.0008162565,0.09762675177685864
203,20300,3.005608081817627,0.00533904,5.6776435e-06,0.00020280457,0.00026324784,0.0008154366,0.1120835811423655
204,20400,2.8057444095611572,0.023456521,6.2649206e-06,0.0009280751,0.00024837948,0.0008146174,0.10829146763415187
205,20500,2.831629991531372,0.003659806,1.4834171e-05,0.00013427275,0.00028815315,0.0008137991,0.11191675037795745
206,20600,2.7536232471466064,0.00595713,2.5365316e-06,0.00022834995,0.0002458447,0.0008129816,0.11793335328936405
207,20700,2.6731767654418945,0.019282894,4.511893e-06,0.0007599824,0.00027882314,0.000812165,0.1176395656409589
208,20800,2.6932003498077393,0.011672207,2.3411685e-05,0.00045539823,0.0002638402,0.00081134913,0.12214143130479671
209,20900,2.831843614578247,0.034921255,0.0002939248,0.0013748779,0.00025538422,0.00081053417,0.11160734836525477
210,21000,2.9175453186035156,0.008488396,1.0866644e-06,0.00032927975,0.00025531588,0.00080971996,0.13071642738530953
211,21100,2.8594818115234375,0.005953824,1.3478416e-05,0.00022601215,0.00029004161,0.0008089065,0.13178549208465462
212,21200,2.804431200027466,0.0055363234,3.5404332e-06,0.0002102034,0.0002776979,0.000808094,0.12429765629771161
213,21300,2.649142026901245,0.009119651,1.663971e-05,0.00035460538,0.00023787632,0.0008072822,0.13680977903312896
214,21400,2.7052462100982666,0.0054028756,5.160474e-06,0.00020696504,0.00022358926,0.0008064712,0.14403393757572158
215,21500,2.7232818603515625,0.0068277903,1.0570064e-05,0.00026194917,0.0002684912,0.00080566114,0.15700469315596743
216,21600,2.665846347808838,0.0077316957,2.0061864e-06,0.0002997611,0.00023566166,0.0008048518,0.14880810107772935
217,21700,2.7527859210968018,0.031518005,1.1746251e-05,0.0012492704,0.0002744989,0.0008040433,0.13907914359010565
218,21800,2.8474292755126953,0.0073501524,2.943357e-06,0.00028529917,0.00021472927,0.0008032357,0.15518029823101953
219,21900,2.995821475982666,0.003507807,4.1208546e-06,0.0001303519,0.00024488874,0.0008024288,0.14964066434811363
220,22000,2.851735830307007,0.0035083364,7.447239e-07,0.00013142698,0.00022191719,0.00080162275,0.15016162114359344
221,22100,2.8211252689361572,0.0081974575,9.921559e-06,0.000319208,0.00020733624,0.0008008174,0.15958293919167565
222,22200,2.768261194229126,0.008867745,3.5494657e-05,0.00034224067,0.0002762336,0.000800013,0.15326522986227265
223,22300,2.7969162464141846,0.014032032,2.0071902e-06,0.00055074156,0.00026148613,0.0007992094,0.16810687077361242
224,22400,2.8651092052459717,0.025177697,8.049467e-06,0.0009969106,0.00024688113,0.00079840655,0.16102369027197017
225,22500,2.8911948204040527,0.008501791,5.576883e-06,0.00033032452,0.00023810205,0.00079760456,0.1520932227478189
226,22600,2.7976973056793213,0.022040168,5.161348e-06,0.00087086303,0.00026342986,0.00079680333,0.16022131473560197
227,22700,2.6746623516082764,0.014548551,1.0628101e-05,0.0005713277,0.00025473066,0.0007960029,0.17830506501422438
228,22800,2.6554551124572754,0.009523381,1.7739632e-06,0.00037175202,0.00022780574,0.0007952033,0.16883005914445448
229,22900,2.669193744659424,0.0053846138,1.4063867e-05,0.00020610125,0.0002180183,0.00079440454,0.18139078521247542
230,23000,3.0174455642700195,0.005508716,3.4863863e-06,0.00021066885,0.00023850848,0.00079360657,0.1668848744139062
231,23100,3.212174654006958,0.0034122313,1.1778444e-06,0.00012703115,0.00023527458,0.0007928093,0.1791044901490575
232,23200,2.9260830879211426,0.0053353873,2.0980633e-06,0.00020513494,0.00020491559,0.00079201296,0.17435284950143815
233,23300,2.9264113903045654,0.00283539,6.89792e-07,0.00010454907,0.00022097325,0.0007912173,0.18101050345719094
234,23400,2.835597276687622,0.0036269065,1.8997434e-06,0.00013629397,0.00021765789,0.0007904225,0.1842599504186776
235,23500,2.808861494064331,0.01592922,2.8460468e-06,0.0006274353,0.0002404908,0.0007896285,0.1876445223965163
236,23600,2.7419216632843018,0.003733354,3.1823329e-06,0.0001414975,0.00019273427,0.00078883534,0.18026202900184052
237,23700,2.8169164657592773,0.00316792,2.7903125e-06,0.00011732932,0.0002318968,0.00078804296,0.18733896880656975
238,23800,2.677586078643799,0.014900946,5.0987655e-06,0.0005866008,0.00023082731,0.00078725134,0.18298199986927022
