,iteracao,tempo,valor_loss,lb,ld,lr,learning_rate,r2
26,2600,1.503162145614624,0.08313637,6.041587e-06,0.0026692387,0.016399361,0.0009741979,-0.12925837058479406
27,2700,1.5693392753601074,0.090722896,8.487217e-06,0.003032048,0.014913207,0.0009732192,-0.13093815694766842
28,2800,1.574324369430542,0.07526338,7.506824e-06,0.00244172,0.014212866,0.0009722416,-0.1020861879642081
29,2900,1.5077579021453857,0.078400664,8.237336e-06,0.0026120918,0.013090123,0.000971265,-0.05505838611955416
30,3000,1.5581364631652832,0.06998952,6.0356533e-06,0.0022280228,0.014282909,0.00097028934,-0.0726045536395421
31,3100,1.667752742767334,0.06473558,4.6412692e-06,0.0020760682,0.012829228,0.00096931454,-0.06644604926420983
32,3200,1.5615050792694092,0.06260852,8.071077e-06,0.0019880817,0.012898408,0.0009683409,-0.05520274741504294
33,3300,1.4882738590240479,0.062537335,3.512289e-06,0.0019844852,0.012921693,0.0009673682,-0.04364128041317916
34,3400,1.4894061088562012,0.058156904,3.956925e-06,0.0018372929,0.012220624,0.0009663964,-0.01516287447987441
35,3500,1.5235745906829834,0.05880353,6.670449e-06,0.0018394946,0.012809493,0.00096542574,-0.011712657414131966
36,3600,1.498225212097168,0.059313964,6.2093513e-06,0.0018698354,0.012561869,0.0009644559,-0.03456224979715761
37,3700,1.568514108657837,0.059312355,1.5270625e-06,0.0018860468,0.012159657,0.0009634871,-0.02993870190836012
38,3800,1.5702261924743652,0.0516174,3.5896096e-06,0.0015411453,0.013085173,0.00096251926,-0.010326267010262402
39,3900,1.5288670063018799,0.052413393,3.8287135e-06,0.0016713152,0.010626685,0.0009615524,0.004305456463890911
40,4000,1.5551488399505615,0.0494329,3.3261006e-06,0.0015818853,0.009882441,0.0009605864,-0.006839941058518262
41,4100,1.6084084510803223,0.047094524,2.0645139e-06,0.0014674804,0.010405449,0.00095962145,0.007587680116099227
42,4200,1.7006781101226807,0.049477935,9.853251e-07,0.001585995,0.0098270755,0.0009586575,-0.00728147035796356
43,4300,1.4956562519073486,0.044902746,2.5905629e-06,0.0013906686,0.0101334425,0.00095769454,-0.019916309259196963
