,iteracao,tempo,valor_loss,lb,ld,lr,learning_rate,r2
54,5400,1.5848007202148438,0.015182736,7.731074e-07,0.0005714783,0.0008950065,0.0009471651,0.05661192671301041
55,5500,1.5714359283447266,0.018116636,8.2613184e-07,0.00068896497,0.000891685,0.0009462137,0.0574271992390718
56,5600,1.553576946258545,0.012289826,1.9479817e-06,0.0004542212,0.00093234656,0.00094526325,0.05630771337899532
57,5700,1.5468120574951172,0.014563678,1.5459333e-06,0.0005458334,0.0009162979,0.00094431377,0.06010546995403365
58,5800,1.5386033058166504,0.013978065,4.1716266e-06,0.0005224762,0.00091198843,0.00094336516,0.05568879915428615
59,5900,1.5363690853118896,0.013823003,5.052024e-07,0.00051699707,0.0008975715,0.0009424174,0.053322289468558104
60,6000,1.5458910465240479,0.012440102,4.3750302e-07,0.00046068264,0.00092259917,0.0009414708,0.060738038286755724
61,6100,1.7511439323425293,0.020494033,1.3019472e-06,0.00078288786,0.00092053495,0.00094052503,0.056752546994642716
62,6200,1.7356979846954346,0.012884523,7.220146e-07,0.00047980045,0.00088878983,0.00093958026,0.054934252225812163
63,6300,1.7212681770324707,0.044017576,4.718546e-06,0.0017240568,0.00091143814,0.0009386364,0.05968314834477406
64,6400,1.6528313159942627,0.011618046,2.2420184e-06,0.00043048902,0.00085357815,0.0009376935,0.05830017564732648
65,6500,1.547691822052002,0.022052253,2.3906866e-06,0.00084630126,0.0008923314,0.0009367516,0.05885169795346179
66,6600,1.548811435699463,0.028929582,6.928034e-06,0.001123432,0.0008368564,0.0009358106,0.06070192310588085
67,6700,1.6617181301116943,0.01248907,3.5824647e-07,0.00046344672,0.0009025436,0.00093487056,0.06026277165676519
68,6800,1.5526340007781982,0.030896472,8.6262736e-07,0.0011980479,0.00094441185,0.0009339314,0.05629195401114506
69,6900,1.551145076751709,0.012219065,5.400957e-07,0.0004527379,0.00090007676,0.00093299325,0.05680193097622932
70,7000,1.7153522968292236,0.012545339,1.5404621e-06,0.00046691994,0.0008707997,0.00093205605,0.055610974627376186
71,7100,1.7516553401947021,0.024184357,6.0453995e-06,0.000932675,0.0008614364,0.0009311198,0.061137017986912845
72,7200,1.5521433353424072,0.019836973,1.055514e-06,0.0007569733,0.0009115851,0.00093018444,0.05687439849552778
73,7300,1.557699203491211,0.012047791,6.92542e-07,0.00044525438,0.0009157384,0.00092925003,0.058274593434471944
74,7400,1.5489521026611328,0.011838207,1.4573661e-06,0.00043786984,0.00089000334,0.0009283166,0.05907325127029195
75,7500,1.667426347732544,0.011669572,4.6527512e-07,0.00042935406,0.00093525555,0.0009273841,0.060698564985183
76,7600,1.5504322052001953,0.05429185,4.5112456e-06,0.0021336025,0.00094727834,0.0009264526,0.059063235236513245
77,7700,1.7303037643432617,0.011946453,3.9305114e-06,0.00044419194,0.00083772326,0.00092552183,0.054684441301507625
78,7800,1.6849195957183838,0.012422243,2.2428221e-06,0.00046104897,0.0008937767,0.00092459214,0.05791648496254398
79,7900,1.686302900314331,0.011523566,5.1398075e-07,0.00042575118,0.00087927293,0.0009236634,0.05809037136312667
80,8000,1.5396933555603027,0.016088963,5.251595e-06,0.00060539343,0.00094887544,0.0009227355,0.06062938204306312
81,8100,1.6416432857513428,0.011940765,2.2588439e-07,0.0004402438,0.0009344436,0.0009218086,0.059875728240195936
82,8200,1.5485649108886719,0.014984906,7.653199e-06,0.00056304457,0.0009011385,0.0009208826,0.057332704721034355
83,8300,1.5498580932617188,0.011416997,4.3628026e-07,0.00042080082,0.00089654047,0.0009199576,0.06160866710085999
84,8400,1.5662121772766113,0.017297594,1.1766851e-06,0.00065570703,0.00090374064,0.0009190334,0.059017827349842844
85,8500,1.5547897815704346,0.02048599,2.0900757e-06,0.000785313,0.0008510739,0.0009181103,0.06079071796104085
86,8600,1.5552639961242676,0.014772446,9.568241e-07,0.000555116,0.0008935896,0.00091718795,0.058488388086028964
87,8700,1.5536906719207764,0.009907298,1.0140586e-06,0.00035995807,0.0009073314,0.0009162666,0.05638190907417051
88,8800,1.6306004524230957,0.016977064,1.2261346e-06,0.00064280664,0.00090567145,0.0009153462,0.05937007477140521
89,8900,1.611421823501587,0.012484048,3.2677764e-07,0.00046482292,0.00086314784,0.00091442675,0.06018933685654548
90,9000,1.5462157726287842,0.015429374,1.2224577e-06,0.0005812771,0.0008962228,0.0009135082,0.059151092250959936
91,9100,1.6553881168365479,0.015728192,1.0203876e-06,0.0005926111,0.0009118944,0.00091259053,0.058239409088808425
92,9200,1.5444059371948242,0.012638316,5.9443136e-07,0.00046875677,0.0009188017,0.0009116738,0.061165827983651444
93,9300,1.5511159896850586,0.010427182,4.2844374e-07,0.0003828953,0.0008543708,0.00091075804,0.06016826043701218
94,9400,1.5531535148620605,0.014117691,1.4220134e-06,0.0005279708,0.0009169985,0.0009098432,0.06061823318636472
95,9500,1.5390305519104004,0.013717713,9.907477e-07,0.0005137821,0.00087216997,0.00090892916,0.06088910855772567
96,9600,1.7809202671051025,0.038726624,3.342809e-06,0.0015127519,0.0009044864,0.00090801605,0.05975982730589069
97,9700,1.7545185089111328,0.0126010785,7.388631e-07,0.0004684205,0.0008898277,0.00090710394,0.059382615652127546
98,9800,1.70652437210083,0.017204309,1.529489e-06,0.00065413694,0.00084935775,0.00090619276,0.06224171230319242
99,9900,1.6823687553405762,0.07060245,9.882919e-06,0.002785706,0.0009499198,0.0009052825,0.06043452308545849
100,10000,1.6544578075408936,0.022719478,8.8946393e-07,0.0008758123,0.0008232794,0.00090437307,0.059836296471718065
101,10100,1.7674708366394043,0.11738594,1.1092882e-05,0.0046596145,0.0008844835,0.0009034647,0.05939306685296575
102,10200,1.553900957107544,0.011281136,3.621753e-07,0.00041681266,0.0008604574,0.0009025571,0.06218711351096329
103,10300,1.5542206764221191,0.034813143,8.297725e-06,0.0013551058,0.00092720403,0.00090165046,0.06518818664306814
104,10400,1.5509099960327148,0.011570382,2.5904706e-06,0.00042650642,0.0009051313,0.0009007447,0.056406356593846074
105,10500,1.542994499206543,0.043288324,3.2063701e-06,0.0016953631,0.00090104085,0.00089983986,0.06017086584078801
106,10600,1.5747981071472168,0.012006852,2.330279e-06,0.0004438848,0.0009074013,0.00089893595,0.05672103612974222
107,10700,1.552086353302002,0.011942356,3.494331e-07,0.00044190165,0.0008944658,0.000898033,0.060501550195110276
108,10800,1.5529520511627197,0.020432469,1.6163666e-06,0.0007804963,0.00091844465,0.0008971308,0.060567053539084204
109,10900,1.563448190689087,0.009070749,1.3337212e-06,0.00032777674,0.00087499735,0.00089622964,0.056202166044215796
110,11000,1.5588948726654053,0.010763928,2.738778e-07,0.00039537757,0.0008792155,0.0008953294,0.06103997807564965
111,11100,1.6635184288024902,0.053749003,1.564776e-06,0.0021138317,0.000901648,0.00089443004,0.06318691658497544
112,11200,1.5508410930633545,0.052754,1.4467048e-06,0.0020758049,0.0008574314,0.00089353154,0.05767814694091489
113,11300,1.545539140701294,0.0107151,1.6321066e-07,0.00039203046,0.0009141749,0.0008926339,0.05986004339938966
114,11400,1.5467956066131592,0.011235293,3.682082e-07,0.00041437917,0.0008754463,0.0008917373,0.06135608470819798
115,11500,1.5477209091186523,0.01209321,2.430205e-07,0.00044826025,0.0008864598,0.0008908415,0.05864905580679569
116,11600,1.7207567691802979,0.01065468,1.1619873e-06,0.00039128333,0.000871435,0.00088994665,0.057690389724684876
117,11700,1.5461199283599854,0.05063633,3.7516913e-06,0.0019896997,0.0008900879,0.0008890527,0.060339912029913956
118,11800,1.5465242862701416,0.014329254,5.6935215e-07,0.0005393631,0.00084460614,0.00088815956,0.06309464848094437
119,11900,1.616950273513794,0.023310788,5.231742e-06,0.00089767587,0.000863658,0.0008872674,0.06155703591605721
120,12000,1.604707956314087,0.013360182,1.1274649e-06,0.00049863185,0.00089325785,0.00088637613,0.0603810197894582
121,12100,1.7179205417633057,0.011586104,1.6001982e-07,0.00042562312,0.00094536494,0.0008854857,0.06200320821312566
122,12200,1.536069393157959,0.02121162,5.045678e-07,0.00081139605,0.0009262149,0.0008845962,0.06271081706843484
123,12300,1.5558733940124512,0.009421541,8.013901e-07,0.0003415438,0.0008821453,0.00088370754,0.06130644979411004
124,12400,1.5526368618011475,0.0154221915,3.7615942e-07,0.0005830835,0.0008447285,0.0008828199,0.06157163578582381
125,12500,1.550694227218628,0.010973482,1.0416403e-06,0.00040360866,0.0008822243,0.0008819331,0.05773722977083984
126,12600,1.5410971641540527,0.019316759,5.4557074e-07,0.0007380172,0.00086578395,0.0008810471,0.06031580048612539
127,12700,1.5509896278381348,0.03644641,4.8798597e-06,0.0014240814,0.00083949865,0.0008801621,0.060432668164319914
128,12800,1.5571670532226562,0.009420909,9.385933e-07,0.00034165962,0.00087848,0.000879278,0.062391083519784174
129,12900,1.5923333168029785,0.010248127,1.3029189e-06,0.00037481246,0.00087651354,0.00087839476,0.060322160066920705
130,13000,1.578214406967163,0.025155472,2.0601456e-06,0.00097049354,0.0008910726,0.0008775124,0.058102666140474546
131,13100,1.666308879852295,0.012036736,2.3490588e-06,0.00044809346,0.0008320513,0.0008766309,0.06153428338007216
132,13200,1.5758657455444336,0.020253582,2.5476852e-06,0.00077126495,0.0009694099,0.00087575027,0.06074790065389435
133,13300,1.5780329704284668,0.010430584,1.6081073e-06,0.0003815997,0.0008889827,0.0008748705,0.06146895998003443
134,13400,1.5660231113433838,0.023869246,7.240381e-06,0.00091884786,0.00089080987,0.0008739917,0.05827797187384254
135,13500,1.5162367820739746,0.047471173,8.390905e-06,0.0018611196,0.0009347953,0.0008731138,0.05905797850735728
136,13600,1.5197043418884277,0.009824544,2.2026347e-07,0.00035781437,0.0008789647,0.00087223673,0.061448839866540816
137,13700,1.712141513824463,0.010217022,4.492858e-07,0.0003717669,0.00092240167,0.00087136053,0.06043180096061529
138,13800,1.6174848079681396,0.017730681,2.5964393e-06,0.0006725224,0.00091502443,0.0008704852,0.06042280981619352
139,13900,1.7643277645111084,0.031290352,2.5640088e-06,0.0012167465,0.00086912536,0.0008696108,0.061715911765413245
140,14000,1.696883201599121,0.039152645,5.2514774e-06,0.0015307108,0.000879618,0.0008687373,0.06157343532457704
141,14100,1.849579095840454,0.009531371,6.281857e-07,0.0003464062,0.000870588,0.0008678645,0.059721912034852775
142,14200,1.6735811233520508,0.018585749,7.564653e-07,0.0007098171,0.0008395647,0.00086699275,0.06114417684931328
143,14300,1.7591266632080078,0.01216821,9.5222543e-07,0.00045207448,0.00086539565,0.00086612185,0.0614491238488748
144,14400,1.547400951385498,0.010372702,4.215795e-07,0.0003799593,0.0008732972,0.0008652518,0.05716365199784068
145,14500,1.5956523418426514,0.016385065,3.005783e-06,0.0006226272,0.0008163783,0.00086438266,0.05769177085991717
146,14600,1.7321937084197998,0.008667834,2.1203049e-07,0.00031050338,0.00090503786,0.0008635143,0.061696095689784625
147,14700,1.760594367980957,0.046190355,6.153054e-06,0.0018117209,0.00089117826,0.0008626469,0.059586763609676074
148,14800,1.731497049331665,0.025948573,7.668865e-06,0.0010011153,0.00091302174,0.00086178037,0.058013721997754786
149,14900,1.665785312652588,0.008858304,4.1303468e-07,0.00031895618,0.00088398653,0.0008609147,0.0621585590845376
150,15000,1.548358678817749,0.010012287,3.437981e-07,0.0003663819,0.00085239584,0.0008600499,0.0623967291587576
151,15100,1.648179531097412,0.0133479135,1.7974942e-07,0.00050095713,0.0008238047,0.00085918594,0.05812055179538156
152,15200,1.549607753753662,0.016191727,2.3132368e-06,0.00060964073,0.0009483951,0.00085832283,0.059078865298090366
153,15300,1.550403356552124,0.011083308,6.345211e-07,0.0004089433,0.00085909106,0.0008574606,0.06134072352404518
154,15400,1.5477659702301025,0.022715092,1.11107e-06,0.0008716337,0.00092313666,0.0008565993,0.06425009792734426
155,15500,1.551764965057373,0.009166856,2.541761e-07,0.0003327236,0.00084851217,0.0008557388,0.06258946460745696
156,15600,1.5475478172302246,0.010948516,2.573588e-07,0.0004028781,0.0008763068,0.0008548792,0.061360268786997296
157,15700,1.5445399284362793,0.017226145,2.567408e-07,0.0006545098,0.00086314144,0.0008540205,0.05836027819708123
158,15800,1.5484895706176758,0.025208648,4.932085e-07,0.00097137544,0.0009237697,0.00085316255,0.06139740915232361
159,15900,1.54530930519104,0.009333207,3.239751e-07,0.00033726398,0.00090128364,0.00085230544,0.05899859405318286
160,16000,1.5467264652252197,0.009896894,4.327658e-07,0.0003599756,0.00089707086,0.0008514493,0.06013231115059059
161,16100,1.6361033916473389,0.008279906,4.32654e-07,0.00029582807,0.0008837707,0.000850594,0.06605138445660919
162,16200,1.5335438251495361,0.020200787,3.2992662e-06,0.00077064836,0.0009312798,0.0008497396,0.06603692668309358
163,16300,1.5335490703582764,0.034648176,2.0251243e-06,0.0013502137,0.00089081115,0.00084888603,0.05877664840054819
164,16400,1.5341722965240479,0.00820905,8.8150045e-07,0.00029256172,0.00089412456,0.0008480333,0.05958520191104677
165,16500,1.64131498336792,0.012177243,7.0863905e-07,0.0004500321,0.00092573167,0.0008471815,0.05727168586831699
166,16600,1.6420776844024658,0.0117103895,2.0493502e-07,0.00043191834,0.00091222604,0.0008463304,0.06244370405545996
167,16700,1.579223871231079,0.018293627,1.588282e-06,0.00069514796,0.0009133388,0.0008454803,0.06346044513225657
168,16800,1.5829782485961914,0.009434121,5.0671025e-07,0.00034298367,0.0008590219,0.0008446309,0.061628126149996576
169,16900,1.5741255283355713,0.016462289,1.8542236e-06,0.0006269383,0.0007869786,0.00084378244,0.06255436525746383
170,17000,1.603907585144043,0.027208662,4.201415e-06,0.0010504951,0.0009420827,0.0008429348,0.06695730714504133
171,17100,1.9451913833618164,0.021058328,1.3432085e-06,0.0008075386,0.0008685206,0.00084208813,0.06270843582231589
172,17200,1.7411041259765625,0.05984571,6.119704e-06,0.0023584857,0.0008774445,0.00084124226,0.06459863236905616
173,17300,1.6862812042236328,0.033574764,5.5878745e-06,0.0013067778,0.00089972775,0.00084039714,0.05865319961931781
174,17400,1.6385948657989502,0.0182924,1.9879858e-06,0.00069627224,0.0008836058,0.00083955296,0.062213674920782
175,17500,1.5465054512023926,0.009671384,1.4368892e-07,0.00035182893,0.0008755164,0.00083870965,0.06350722835150613
176,17600,1.5594544410705566,0.010722629,3.3817716e-07,0.00039197266,0.00092297443,0.0008378671,0.06301366866635383
177,17700,1.5512876510620117,0.009749154,2.9004975e-06,0.0003529996,0.00092126295,0.0008370255,0.06391654224217613
178,17800,1.5468323230743408,0.010067795,7.2492355e-07,0.00036631615,0.0009091673,0.0008361846,0.06550015374621732
179,17900,1.549147605895996,0.012357795,3.5950862e-07,0.00045827316,0.000900606,0.00083534466,0.0607945598616324
180,18000,1.5454349517822266,0.009665582,2.3903334e-07,0.00035164645,0.00087418134,0.00083450554,0.06008201321999396
181,18100,1.6440644264221191,0.085353225,8.206923e-06,0.0033770932,0.00091767724,0.00083366723,0.06353876671608205
182,18200,1.6047165393829346,0.017119441,4.2756324e-06,0.0006480696,0.00091342547,0.0008328298,0.05644768410486323
183,18300,1.635230302810669,0.015120727,4.3915006e-06,0.0005684764,0.00090442604,0.0008319932,0.058626945967877986
184,18400,1.6018731594085693,0.008333788,6.5217574e-07,0.0002984777,0.00087119394,0.0008311575,0.06203274771373801
185,18500,1.5497491359710693,0.0082906,2.532855e-07,0.00029547483,0.00090347586,0.0008303225,0.061559733063515476
186,18600,1.5478684902191162,0.015499513,4.184765e-06,0.0005840599,0.0008938307,0.00082948845,0.060535819438159
187,18700,1.5846567153930664,0.0134012075,1.3709878e-06,0.0005001293,0.00089660374,0.0008286552,0.06249854126486065
188,18800,1.5969977378845215,0.013281086,4.596897e-06,0.0004956022,0.00088643504,0.0008278228,0.060296605170261475
189,18900,1.5914828777313232,0.018390398,4.6239282e-07,0.0006974901,0.0009526841,0.0008269912,0.06501710263263849
190,19000,1.745800495147705,0.018679673,3.5825685e-06,0.00071133516,0.000892711,0.0008261605,0.06156658558937511
191,19100,1.7506017684936523,0.008409125,9.047046e-07,0.00030115628,0.000879313,0.0008253306,0.06464306717619894
192,19200,1.5919623374938965,0.01230571,1.1957609e-06,0.00045654725,0.00089083303,0.00082450156,0.06540938487070025
193,19300,1.6083085536956787,0.00900114,4.2725614e-07,0.00032454228,0.00088715437,0.00082367327,0.06317253172552217
194,19400,1.6004807949066162,0.009394885,5.7263924e-07,0.0003404473,0.00088313,0.0008228459,0.06471441767966046
195,19500,1.6260011196136475,0.008509619,2.0482645e-07,0.0003079923,0.0008096064,0.0008220193,0.06485216525452353
196,19600,1.7910997867584229,0.009844772,1.7731442e-06,0.00035659794,0.00092804973,0.00082119356,0.06644574042044149
197,19700,1.7326645851135254,0.030980863,8.5689635e-06,0.0012045691,0.0008580667,0.00082036864,0.06019284565004268
198,19800,1.7012555599212646,0.011047617,2.5696906e-07,0.0004066178,0.00088191516,0.0008195446,0.0612801674267438
199,19900,1.5906667709350586,0.008458867,4.7977335e-07,0.0003045846,0.00084377226,0.0008187213,0.06218971342142654
200,20000,1.5939414501190186,0.008170543,4.1465753e-07,0.00029220525,0.0008649976,0.0008178989,0.06367524769865063
201,20100,1.6496005058288574,0.008457176,1.977599e-06,0.00030421745,0.0008497626,0.00081707723,0.06138050034796072
202,20200,1.5647790431976318,0.008788117,7.107422e-07,0.00031655215,0.00087360304,0.0008162565,0.06347444202616792
203,20300,1.5663659572601318,0.01123726,1.1201737e-06,0.00041444303,0.0008750645,0.0008154366,0.06100957703875709
204,20400,1.6606132984161377,0.014371656,9.554157e-07,0.00053988455,0.0008735859,0.0008146174,0.06418282469029002
205,20500,1.69166898727417,0.011217124,1.3562001e-06,0.00041268324,0.0008986873,0.0008137991,0.06526259510622234
206,20600,1.5528693199157715,0.0075002424,1.984475e-06,0.00026549032,0.00086100004,0.0008129816,0.05969181775772481
207,20700,1.6020550727844238,0.017645624,1.568491e-06,0.00067083485,0.0008731842,0.000812165,0.06184959426745629
208,20800,1.5256333351135254,0.011186497,8.3415324e-07,0.0004122473,0.0008794806,0.00081134913,0.06264297606027558
209,20900,1.6541285514831543,0.032468062,2.2537918e-06,0.0012620272,0.00091512693,0.00081053417,0.06310279335262292
210,21000,1.6409127712249756,0.020746754,2.086934e-07,0.00079564156,0.00085550785,0.00080971996,0.06033878007625504
211,21100,1.6507928371429443,0.009611541,2.0821639e-07,0.00034550458,0.0009737187,0.0008089065,0.06431891626372133
212,21200,1.559495449066162,0.009076052,8.164741e-07,0.0003269217,0.00090219267,0.000808094,0.06165805131732871
213,21300,1.5342864990234375,0.010451206,1.7400937e-07,0.00038411756,0.000848093,0.0008072822,0.06312835783182624
214,21400,1.5309779644012451,0.030626312,7.038662e-06,0.0011890274,0.0008935869,0.0008064712,0.06587253833266937
215,21500,1.536992073059082,0.009881872,3.4496037e-07,0.0003601387,0.0008780591,0.00080566114,0.06355294276144985
216,21600,1.5396721363067627,0.0077207615,1.2520586e-07,0.0002761299,0.0008173889,0.0008048518,0.06540215560353135
217,21700,1.5380594730377197,0.021316726,1.3899042e-07,0.00081923354,0.0008357491,0.0008040433,0.06115128617185228
218,21800,1.5288655757904053,0.008603769,4.914223e-07,0.00031186713,0.00080659916,0.0008032357,0.0621711606609614
219,21900,1.5287797451019287,0.008128282,1.7822769e-06,0.00029028452,0.0008693859,0.0008024288,0.06740921389091892
220,22000,1.5318093299865723,0.01456417,1.4819233e-06,0.000546577,0.00089826353,0.00080162275,0.06469251161191392
221,22100,1.637282371520996,0.0074440218,2.3185702e-07,0.00026394028,0.0008452828,0.0008008174,0.067138924871882
222,22200,1.5470685958862305,0.008665793,1.7176355e-07,0.00031324546,0.00083448476,0.000800013,0.0644770277794754
223,22300,1.5321285724639893,0.008906466,1.9887482e-07,0.0003211956,0.0008763765,0.0007992094,0.06300713385349943
224,22400,1.5269100666046143,0.009112663,1.1084767e-06,0.0003298017,0.00086651166,0.00079840655,0.06589991596001565
225,22500,1.5297868251800537,0.014173887,7.4841466e-07,0.0005317166,0.00088022253,0.00079760456,0.06424720084923885
226,22600,1.5262622833251953,0.009446335,6.5658537e-07,0.00034286384,0.00087408227,0.00079680333,0.06099758969906066
227,22700,1.528120994567871,0.009257033,4.62207e-07,0.00033516003,0.00087756984,0.0007960029,0.06283397236209964
228,22800,1.5937621593475342,0.00877264,1.5467165e-07,0.00031434093,0.0009139619,0.0007952033,0.06510947172532422
229,22900,1.5361418724060059,0.0099944705,7.900713e-07,0.0003656287,0.0008529637,0.00079440454,0.06285425707843129
230,23000,1.652137041091919,0.061493322,1.096053e-05,0.0024244897,0.00087012164,0.00079360657,0.06667680737074444
231,23100,1.6149766445159912,0.0077380966,2.2298875e-07,0.00027349545,0.0009004874,0.0007928093,0.06427849535804597
232,23200,1.529005527496338,0.010179795,3.024883e-06,0.0003729253,0.0008536377,0.00079201296,0.05953553361090802
233,23300,1.5273115634918213,0.0074409964,2.847018e-06,0.00026153124,0.00089986785,0.0007912173,0.05916929184525088
234,23400,1.532120943069458,0.010834212,2.555809e-07,0.00040050707,0.00082128047,0.0007904225,0.06419285367423844
235,23500,1.5273706912994385,0.01036017,2.894415e-07,0.000380549,0.00084615604,0.0007896285,0.06346268153930301
236,23600,1.6704788208007812,0.023108022,9.25065e-07,0.0008894248,0.0008714753,0.00078883534,0.06438400250272402
237,23700,1.6489551067352295,0.007960534,6.214899e-07,0.00028268332,0.0008928299,0.00078804296,0.06156534944219538
238,23800,1.5359125137329102,0.007913899,1.4757708e-06,0.00028283743,0.00084148714,0.00078725134,0.06447512660004051
