,iteracao,tempo,valor_loss,lb,ld,lr,learning_rate,r2
54,5400,2.6947076320648193,0.28402793,4.2605865e-05,0.011302665,0.0014187184,0.0009471651,0.00729957253568958
55,5500,2.6977651119232178,0.47587276,7.0523616e-05,0.018984703,0.001184674,0.0009462137,0.0016522257695590348
56,5600,2.7258124351501465,0.12597446,1.2598601e-05,0.004987051,0.0012856002,0.00094526325,0.0021178804498657167
57,5700,2.8331246376037598,0.14329432,1.5113245e-05,0.0056805904,0.0012644534,0.00094431377,0.005184152212212023
58,5800,2.8634121417999268,0.35430095,5.2429532e-05,0.014112181,0.0014440101,0.00094336516,0.005600771109216973
59,5900,2.933004140853882,0.045012552,4.36607e-06,0.0017527461,0.001189533,0.0009424174,0.015987607252797464
60,6000,3.0483999252319336,0.123085015,1.1455651e-05,0.004874269,0.0012168299,0.0009414708,0.0179566741817192
61,6100,3.2512402534484863,0.39841402,7.043497e-05,0.0158735,0.0015061058,0.00094052503,0.016934353293582838
62,6200,2.9031379222869873,0.20928921,2.363705e-05,0.008322082,0.0012135002,0.00093958026,0.01725004615331882
63,6300,2.6925530433654785,0.07487151,6.2649337e-06,0.0029436958,0.0012728496,0.0009386364,0.015781635464573562
64,6400,2.821241617202759,0.3623548,5.8442634e-05,0.014437028,0.0013706525,0.0009376935,0.01941020789031833
65,6500,2.7664661407470703,0.15163188,1.590981e-05,0.006007956,0.001417068,0.0009367516,0.025354735126598915
66,6600,2.9571824073791504,0.12751299,1.7108589e-05,0.0050510964,0.0012184668,0.0009358106,0.02640258408800733
67,6700,2.9086215496063232,0.3488381,4.1010513e-05,0.013892914,0.0014742166,0.00093487056,0.02297296741681354
68,6800,2.9212045669555664,0.1862807,1.6920989e-05,0.0073934365,0.0014278517,0.0009339314,0.033348134839386034
69,6900,2.7457427978515625,0.10130089,1.3004314e-05,0.0039987513,0.0013191032,0.00093299325,0.03897814574988312
70,7000,3.170400857925415,0.24904512,3.3426e-05,0.009904224,0.0014060889,0.00093205605,0.02919441396395117
71,7100,2.7780404090881348,0.2372014,2.6845377e-05,0.009431222,0.0013939778,0.0009311198,0.03392147415722391
72,7200,2.8347208499908447,0.29098293,4.706991e-05,0.011584014,0.0013355201,0.00093018444,0.030862250208021247
73,7300,2.8404393196105957,0.38710433,5.7424957e-05,0.015413377,0.0017124814,0.00092925003,0.029710039914151776
74,7400,2.9087889194488525,0.21216853,2.4487292e-05,0.00842706,0.0014675434,0.0009283166,0.03496721826615956
75,7500,3.205456495285034,0.08162362,4.9424134e-06,0.0032036533,0.0015273431,0.0009273841,0.040904351083296375
76,7600,3.1581430435180664,0.3014694,5.0159906e-05,0.011983693,0.0018269102,0.0009264526,0.029638226280624402
77,7700,3.075814962387085,0.13967928,1.7094982e-05,0.0055276235,0.0014716103,0.00092552183,0.04329990856446475
78,7800,2.7290470600128174,0.23036656,2.3868779e-05,0.009153154,0.0015138348,0.00092459214,0.03577145754233635
79,7900,2.765010356903076,0.15153672,1.4908203e-05,0.006001313,0.001488981,0.0009236634,0.03883910396038592
80,8000,2.745753765106201,0.086191945,1.0272453e-05,0.003387894,0.0014843203,0.0009227355,0.030207616915976065
81,8100,3.283764362335205,0.1369911,1.565133e-05,0.005424506,0.0013627987,0.0009218086,0.04172707996997305
82,8200,2.8800880908966064,0.4093437,5.775237e-05,0.016306188,0.0016312399,0.0009208826,0.03742390208791424
83,8300,2.9364891052246094,0.10575618,1.2950986e-05,0.004174814,0.0013728712,0.0009199576,0.03680841740835017
84,8400,2.6973936557769775,0.024763135,1.5177666e-06,0.0009324383,0.0014506605,0.0009190334,0.03987743788730058
85,8500,2.692284107208252,0.38393098,5.6211305e-05,0.015291939,0.0015762973,0.0009181103,0.03672464025745459
86,8600,2.8780431747436523,0.3618137,9.804537e-05,0.014374315,0.002357775,0.00091718795,0.05445476457087084
87,8700,3.054741621017456,0.23615105,2.2539105e-05,0.009380323,0.0016204426,0.0009162666,0.05109040651876373
88,8800,3.129930257797241,0.025635116,2.9812352e-06,0.0009664284,0.0014714241,0.0009153462,0.04961288651157336
89,8900,3.2435896396636963,0.036936276,3.922558e-06,0.0014154164,0.001546947,0.00091442675,0.04627617334171008
90,9000,3.240978479385376,0.07816446,6.320129e-06,0.0030765247,0.0012450207,0.0009135082,0.047451748352122736
91,9100,3.3637473583221436,0.41671625,5.4560172e-05,0.016603211,0.0015813862,0.00091259053,0.049865075410600035
92,9200,2.9612905979156494,0.113290265,1.4604557e-05,0.004461066,0.0017490145,0.0009116738,0.05158541218953072
93,9300,2.750638723373413,0.06330729,9.551441e-06,0.0024824305,0.0012369816,0.00091075804,0.05170546595491321
94,9400,2.9080538749694824,0.052342545,8.974219e-06,0.0020457928,0.0011887499,0.0009098432,0.05875378702035028
95,9500,2.781507730484009,0.09566829,1.991183e-05,0.0037724911,0.0013360959,0.00090892916,0.052305795021938106
96,9600,2.9076173305511475,0.25551182,3.11482e-05,0.010167945,0.0012820297,0.00090801605,0.04636368591467965
97,9700,2.886486530303955,0.113106154,1.2524206e-05,0.004474053,0.0012423021,0.00090710394,0.05211694268074141
98,9800,2.8184123039245605,0.21728547,4.023395e-05,0.008612103,0.0019426673,0.00090619276,0.055351083553517255
99,9900,2.851423501968384,0.33000246,6.285453e-05,0.013110599,0.0021746592,0.0009052825,0.05199782200451619
100,10000,2.8682031631469727,0.29399985,5.0967472e-05,0.01168476,0.0018298747,0.00090437307,0.04912786898255206
101,10100,3.2199130058288574,0.027800137,3.440958e-06,0.001062838,0.0012257476,0.0009034647,0.05431471405496191
102,10200,2.864931106567383,0.14270319,1.4197658e-05,0.005655446,0.001302836,0.0009025571,0.05644547100336306
103,10300,2.892798662185669,0.2657519,2.9710909e-05,0.010569352,0.0014883884,0.00090165046,0.05078939285091899
104,10400,2.7502245903015137,0.046443127,6.006228e-06,0.0018083387,0.0012286573,0.0009007447,0.05153005139910849
105,10500,2.8204610347747803,0.14576685,2.143434e-05,0.0057817446,0.0012018095,0.00089983986,0.05141772219349272
106,10600,2.7628495693206787,0.355437,8.525892e-05,0.0141593525,0.0013679413,0.00089893595,0.04989198139145634
107,10700,3.1491684913635254,0.27700847,5.5257755e-05,0.011020002,0.0014531548,0.000898033,0.05304311074355739
108,10800,3.0244431495666504,0.03802791,4.7878843e-06,0.0014670066,0.0013479535,0.0008971308,0.051803421013617235
109,10900,3.160454511642456,0.021892292,1.8040515e-06,0.00083009375,0.0011381438,0.00089622964,0.05874878787374371
110,11000,2.763418674468994,0.055717804,5.5486275e-06,0.0021763379,0.0013038105,0.0008953294,0.058495641860648706
111,11100,3.2178566455841064,0.13365695,1.4084533e-05,0.0052874987,0.001455391,0.00089443004,0.05654811511329927
112,11200,3.063894748687744,0.28369066,4.3193315e-05,0.011285457,0.0015110739,0.00089353154,0.056484169337421175
113,11300,2.7234721183776855,0.09789144,7.44704e-06,0.0038695903,0.0011442275,0.0008926339,0.05684686444345943
114,11400,2.6930296421051025,0.0795842,7.959206e-06,0.0031390602,0.0010997421,0.0008917373,0.0558963679340122
115,11500,2.6982390880584717,0.25790504,3.0663196e-05,0.010259314,0.0013915034,0.0008908415,0.05371343418887797
116,11600,2.708728313446045,0.02343454,2.3433133e-06,0.00088832056,0.0012241817,0.00088994665,0.06247157223398625
117,11700,2.7036919593811035,0.17014526,2.7130478e-05,0.0067567895,0.0011983785,0.0008890527,0.05691903788139785
118,11800,2.723266124725342,0.3255698,5.7576202e-05,0.012975087,0.0011350514,0.00088815956,0.060538589876708904
119,11900,2.7084124088287354,0.04507968,6.410578e-06,0.0017572884,0.0011410596,0.0008872674,0.05770189509063495
120,12000,2.7100257873535156,0.024895392,3.5184796e-06,0.000944955,0.0012679988,0.00088637613,0.050312126652750755
121,12100,2.819619655609131,0.018733185,2.8509648e-06,0.0006965273,0.0013171503,0.0008854857,0.06467027588745378
122,12200,2.7148168087005615,0.2581534,2.5891299e-05,0.01026442,0.0015169944,0.0008845962,0.057495291590366815
123,12300,3.1817288398742676,0.08124624,7.813795e-06,0.003205352,0.0011046217,0.00088370754,0.05648240098934787
124,12400,3.0466232299804688,0.1294806,2.2264087e-05,0.0051316945,0.0011659707,0.0008828199,0.056068007119640884
125,12500,2.85292649269104,0.042384714,4.187192e-06,0.0016497141,0.0011376733,0.0008819331,0.06073148963935582
126,12600,2.6959049701690674,0.06527984,9.410192e-06,0.0025575978,0.0013304895,0.0008810471,0.060663099828565104
127,12700,3.1366543769836426,0.3044621,4.084172e-05,0.012131502,0.0011337296,0.0008801621,0.0646974273704557
128,12800,2.7130470275878906,0.08790523,6.5991408e-06,0.0034687493,0.001179893,0.000879278,0.06309937213204464
129,12900,2.718000650405884,0.07941641,7.679681e-06,0.0031332106,0.0010784628,0.00087839476,0.059266693939362014
130,13000,2.7151193618774414,0.12022964,1.662392e-05,0.0047579086,0.0012653038,0.0008775124,0.06457260999987668
131,13100,2.7761900424957275,0.22174923,4.561065e-05,0.008803343,0.0016200328,0.0008766309,0.058832903326161534
132,13200,2.725825309753418,0.26600236,3.0083638e-05,0.01059104,0.0011962695,0.00087575027,0.05738659170478344
133,13300,2.7030904293060303,0.058568627,8.4390485e-06,0.0022997968,0.0010652677,0.0008748705,0.06260540266322401
134,13400,2.704166889190674,0.053637527,7.2546222e-06,0.0020945664,0.0012661142,0.0008739917,0.06498736774975278
135,13500,2.689997911453247,0.018187504,1.7829194e-06,0.00068136945,0.0011514853,0.0008731138,0.06764951793407814
136,13600,2.6915652751922607,0.24361953,4.4509325e-05,0.009683316,0.001492134,0.00087223673,0.06184646922403281
137,13700,2.760542869567871,0.3402534,3.8091537e-05,0.013543126,0.0016371537,0.00087136053,0.06414760838805644
138,13800,3.1353142261505127,0.20617019,2.4934117e-05,0.00820042,0.0011347538,0.0008704852,0.06275417561189356
139,13900,2.993412733078003,0.017914832,6.7036717e-07,0.00067621673,0.0010087441,0.0008696108,0.06641031016335586
140,14000,2.744508743286133,0.026633242,1.9231538e-06,0.0010172065,0.001201159,0.0008687373,0.0651059288709297
141,14100,2.8425934314727783,0.22749229,3.3623044e-05,0.009052359,0.0011497035,0.0008678645,0.061520659222523366
142,14200,2.930906295776367,0.31165108,4.7627596e-05,0.012417453,0.0011671098,0.00086699275,0.0665050596360156
143,14300,2.921095132827759,0.06268679,7.1550303e-06,0.0024682886,0.0009724254,0.00086612185,0.06183925302288751
144,14400,3.094940662384033,0.016537638,3.2134876e-06,0.0006178092,0.0010891964,0.0008652518,0.06514842392601139
145,14500,2.7792553901672363,0.041190278,4.287507e-06,0.0015972924,0.0012536779,0.00086438266,0.0708088741758105
146,14600,3.071521043777466,0.031792708,4.7485946e-06,0.0012281864,0.0010832988,0.0008635143,0.0665758706191375
147,14700,2.96722674369812,0.09140589,2.3989925e-05,0.0035971294,0.001453665,0.0008626469,0.06103267955064784
148,14800,3.3824191093444824,0.074976705,1.3131313e-05,0.0029556854,0.0010714481,0.00086178037,0.06851243707100263
149,14900,2.6917006969451904,0.3003106,5.6246943e-05,0.011953021,0.0014288435,0.0008609147,0.06213421000642716
150,15000,2.730088472366333,0.09476475,1.0926963e-05,0.0037408501,0.0012325632,0.0008600499,0.05951837488511302
151,15100,2.8612802028656006,0.04443972,4.449451e-06,0.0017307751,0.0011658976,0.00085918594,0.07377375673744402
152,15200,2.816713333129883,0.03854202,4.812396e-06,0.0014940208,0.0011866866,0.00085832283,0.06764146486036526
153,15300,3.025106906890869,0.03834399,6.17704e-06,0.0014909687,0.0010635915,0.0008574606,0.06639422131007511
154,15400,3.022550106048584,0.040679954,3.1475813e-06,0.0015825204,0.0011137953,0.0008565993,0.06931526405136368
155,15500,2.9367282390594482,0.047913685,4.9378327e-06,0.0018653953,0.0012738673,0.0008557388,0.0683055611329636
156,15600,2.805957078933716,0.09134088,1.7893497e-05,0.0036061036,0.0011703913,0.0008548792,0.06447879823577596
157,15700,2.7209279537200928,0.19525282,2.4763081e-05,0.0077623976,0.0011681203,0.0008540205,0.06701234187470773
158,15800,2.866710662841797,0.023898883,8.087782e-07,0.0009025532,0.0013342451,0.00085316255,0.06925528614555254
159,15900,2.8432986736297607,0.04912682,7.3593633e-06,0.0019139799,0.0012699603,0.00085230544,0.06694847379308266
160,16000,2.831486225128174,0.111447416,1.2691481e-05,0.0044158213,0.0010391918,0.0008514493,0.0716306099469669
161,16100,2.927785873413086,0.19660398,4.7262987e-05,0.0078076324,0.001365893,0.000850594,0.06929122466515492
162,16200,2.7816171646118164,0.21225414,3.5254616e-05,0.008448991,0.0009940985,0.0008497396,0.07570520080535492
163,16300,2.721719264984131,0.28143778,3.95587e-05,0.011206947,0.0012245417,0.00084888603,0.0671643264898264
164,16400,2.744748115539551,0.087097585,9.47845e-06,0.003447666,0.00089645473,0.0008480333,0.07376073298215635
165,16500,2.8949968814849854,0.04504317,4.438018e-06,0.0017554972,0.0011513056,0.0008471815,0.07188975222826821
166,16600,2.884063243865967,0.058415055,3.4033224e-06,0.0022951937,0.0010318081,0.0008463304,0.07255667516528219
167,16700,2.8167717456817627,0.15194067,2.4492554e-05,0.0060334112,0.0010808943,0.0008454803,0.06183194959128102
168,16800,2.9242024421691895,0.2775666,3.865382e-05,0.011042685,0.0014608101,0.0008446309,0.06657914015743971
169,16900,2.8425142765045166,0.18771638,2.1694035e-05,0.007467449,0.0010084478,0.00084378244,0.06386826973489068
170,17000,2.8495006561279297,0.016324488,2.2240001e-06,0.00061652204,0.0009092133,0.0008429348,0.07678479354068679
171,17100,2.8995251655578613,0.01990528,4.125862e-06,0.0007566272,0.0009854754,0.00084208813,0.07579363799893613
172,17200,2.7355432510375977,0.052237887,5.6859158e-06,0.002049668,0.0009905015,0.00084124226,0.07508782442917905
173,17300,3.070037364959717,0.13002713,2.2565004e-05,0.0051588183,0.0010341068,0.00084039714,0.07759330030053169
174,17400,2.834057092666626,0.21120805,3.2327862e-05,0.008408831,0.00095493824,0.00083955296,0.07059107106473794
175,17500,2.7030112743377686,0.21507293,4.8607613e-05,0.008561015,0.0009989396,0.00083870965,0.07342030524965482
176,17600,2.671531915664673,0.1726481,1.2222756e-05,0.006862245,0.0010797572,0.0008378671,0.0740222570897775
177,17700,2.746741771697998,0.16246462,2.5299729e-05,0.006461515,0.00090144057,0.0008370255,0.07914970422196943
178,17800,2.789699077606201,0.23670119,4.2477448e-05,0.009416495,0.0012463151,0.0008361846,0.0763617403335396
179,17900,2.7216689586639404,0.13908122,2.264492e-05,0.005523999,0.0009585975,0.00083534466,0.08154882137396724
180,18000,2.74104380607605,0.05562208,8.672278e-06,0.002185111,0.0009856353,0.00083450554,0.078241396329364
181,18100,2.866382360458374,0.0318764,3.4749996e-06,0.0012378405,0.00092691137,0.00083366723,0.08121507638311998
182,18200,3.1338448524475098,0.09005781,1.3493027e-05,0.0035639598,0.0009453186,0.0008328298,0.07494086144358636
183,18300,2.862858533859253,0.10140579,1.4778404e-05,0.004011325,0.0011078864,0.0008319932,0.08412752188030748
184,18400,2.868778944015503,0.17180905,5.0831026e-05,0.0068316017,0.00096817384,0.0008311575,0.0745844192782884
185,18500,2.9001340866088867,0.11211666,2.2291548e-05,0.0044451025,0.0009667998,0.0008303225,0.07581927522307175
186,18600,2.7786648273468018,0.1478362,3.0498271e-05,0.005871882,0.0010086319,0.00082948845,0.07733487259098015
187,18700,2.763066291809082,0.03220251,6.9034463e-06,0.0012527284,0.00087739585,0.0008286552,0.07821773938386045
188,18800,2.8359906673431396,0.018334437,3.3483245e-06,0.00069656986,0.0009168424,0.0008278228,0.0779282160222522
189,18900,2.8239448070526123,0.015645806,9.746908e-07,0.0005860109,0.0009945593,0.0008269912,0.08982125620749304
190,19000,2.7371034622192383,0.07372479,1.2767951e-05,0.002910443,0.00095094164,0.0008261605,0.08094134151399279
191,19100,2.825758457183838,0.10148237,1.43342795e-05,0.00402254,0.0009045266,0.0008253306,0.08735785642473737
192,19200,2.693319797515869,0.030984268,3.6217962e-06,0.0012032135,0.0009003094,0.00082450156,0.0861890818341684
193,19300,2.695901393890381,0.1273057,2.1699061e-05,0.0050530885,0.0009567903,0.00082367327,0.08359140100042772
194,19400,2.7614824771881104,0.0729481,6.593954e-06,0.0028802706,0.00093473913,0.0008228459,0.08093533139899167
195,19500,2.848829746246338,0.0170427,2.770254e-06,0.00064410217,0.000937376,0.0008220193,0.08697683945121004
196,19600,2.72261381149292,0.029477933,4.1437693e-06,0.0011350788,0.0010968185,0.00082119356,0.08538177917098766
197,19700,2.9042282104492188,0.07507058,1.6805503e-05,0.002960946,0.0010301241,0.00082036864,0.09119825448742558
198,19800,2.8566572666168213,0.023713857,2.5169286e-06,0.00091306237,0.00088478066,0.0008195446,0.09296755356931174
199,19900,2.769375801086426,0.07505865,8.897862e-06,0.0029620528,0.000998427,0.0008187213,0.08878950000323593
200,20000,2.6594066619873047,0.025229735,3.3661493e-06,0.0009744666,0.0008647028,0.0008178989,0.08916703800541692
201,20100,2.7412009239196777,0.021328956,3.2877915e-06,0.0008144802,0.0009636633,0.00081707723,0.09352812176242442
202,20200,2.8623392581939697,0.021858044,8.0482243e-07,0.0008310253,0.001081606,0.0008162565,0.0972413445928314
203,20300,2.749734401702881,0.03205948,4.2157726e-06,0.0012467221,0.00088721205,0.0008154366,0.09444007459753367
204,20400,2.663755416870117,0.14547129,1.8126553e-05,0.0057716463,0.0011620029,0.0008146174,0.09127841481043675
205,20500,2.7263453006744385,0.08602204,1.001031e-05,0.003404392,0.0009022285,0.0008137991,0.09330159251098669
206,20600,2.9296441078186035,0.0353647,3.4969325e-06,0.0013746504,0.0009949385,0.0008129816,0.09123115579409025
207,20700,2.9628500938415527,0.029227149,3.3065703e-06,0.0011340134,0.000873508,0.000812165,0.09211582597514123
208,20800,2.8966481685638428,0.009533702,4.736871e-07,0.00034915828,0.0008042718,0.00081134913,0.09544215589281979
209,20900,2.914555788040161,0.0738185,1.8523117e-05,0.0029162674,0.0008932877,0.00081053417,0.09269813979839092
210,21000,2.872046709060669,0.01803154,1.8722487e-06,0.00068716134,0.0008506344,0.00080971996,0.09401415927655143
211,21100,2.744853973388672,0.04181627,5.3766544e-06,0.001631634,0.0010200464,0.0008089065,0.09271998979661367
212,21200,2.6483447551727295,0.009519876,5.313647e-07,0.00034103674,0.0009934255,0.000808094,0.09781155791492746
213,21300,2.660341739654541,0.045832638,4.697512e-06,0.0017953268,0.00094477023,0.0008072822,0.09545298551428272
214,21400,2.6801631450653076,0.05384884,7.1442664e-06,0.002115649,0.00095047,0.0008064712,0.10021402109882172
215,21500,2.719362497329712,0.122568354,3.367428e-05,0.0048637,0.00094218104,0.00080566114,0.09493068601791266
216,21600,2.6880741119384766,0.069692366,1.0941396e-05,0.0027505609,0.0009174001,0.0008048518,0.09661556919814118
217,21700,2.6626036167144775,0.07447722,1.0697282e-05,0.0029405511,0.0009527446,0.0008040433,0.09051304921473069
218,21800,2.6600894927978516,0.0275189,5.253686e-06,0.0010628961,0.00094124256,0.0008032357,0.0960561667296771
219,21900,2.709800958633423,0.12233299,1.6212329e-05,0.004856278,0.0009098183,0.0008024288,0.09552509688066424
220,22000,2.655430316925049,0.113756016,2.3305854e-05,0.0045117033,0.0009401302,0.00080162275,0.09365747937711044
221,22100,2.77199125289917,0.09478846,1.1953375e-05,0.0037554328,0.0008906966,0.0008008174,0.09506352243594174
222,22200,2.670880079269409,0.0677632,9.597438e-06,0.0026735195,0.0009156174,0.000800013,0.0956294077394435
223,22300,2.6723883152008057,0.0723973,9.496554e-06,0.002858741,0.00091927766,0.0007992094,0.09498132759248379
224,22400,2.675114393234253,0.020598302,2.7744475e-06,0.0007902948,0.0008381559,0.00079840655,0.08938654392564416
225,22500,2.712775230407715,0.08446003,1.343026e-05,0.0033419412,0.0008980608,0.00079760456,0.09562563523034395
226,22600,2.800983190536499,0.015615836,1.9618785e-06,0.000586913,0.00094104785,0.00079680333,0.09829282523341498
227,22700,2.7287049293518066,0.045983,6.9691823e-06,0.0018061412,0.0008224989,0.0007960029,0.10058160011917416
228,22800,2.821280002593994,0.02343477,2.6647208e-06,0.00090513134,0.00080382015,0.0007952033,0.09789534430901836
229,22900,2.77266788482666,0.12423081,2.6410533e-05,0.004931111,0.00092663075,0.00079440454,0.10021436394953909
230,23000,2.6602556705474854,0.131224,2.7796385e-05,0.005210232,0.00094040984,0.00079360657,0.09623043957799582
231,23100,2.798536777496338,0.06769777,1.2806633e-05,0.0026728124,0.00086465647,0.0007928093,0.10334207845603771
232,23200,2.7420291900634766,0.0117486315,1.2970354e-06,0.00043492555,0.0008741952,0.00079201296,0.10421763910334425
233,23300,2.8189046382904053,0.044325784,8.170408e-06,0.0017354683,0.0009309075,0.0007912173,0.09904086967015602
234,23400,2.719163656234741,0.15026659,2.832483e-05,0.0059741614,0.0008842149,0.0007904225,0.09944484961871514
235,23500,2.6893162727355957,0.2201233,9.4121235e-05,0.0087604765,0.0010172784,0.0007896285,0.09711022301073091
236,23600,2.7186505794525146,0.123441406,1.2160343e-05,0.004902124,0.00087615236,0.00078883534,0.10074957010790764
237,23700,2.8197858333587646,0.13104884,3.0377161e-05,0.005205034,0.0008926089,0.00078804296,0.10019624585097286
238,23800,2.8557465076446533,0.13275054,2.1711887e-05,0.0052750506,0.00085256685,0.00078725134,0.09942523857388585
239,23900,2.794557571411133,0.033796635,8.753128e-06,0.0013161423,0.0008843248,0.00078646047,0.10373713367978632
240,24000,2.771944046020508,0.13151605,3.0346087e-05,0.0052215746,0.00094635645,0.00078567036,0.10245533873399726
241,24100,3.136697292327881,0.027763216,2.2950169e-06,0.0010724053,0.0009507889,0.0007848812,0.10411085156675981
