,iteracao,tempo,valor_loss,lb,ld,lr,learning_rate,r2
0,0,3.149473190307617,1007.10974,0.03350939,40.02938,6.3417196,0.0009999899,-1.9674420538703075
1,100,1.9151341915130615,112.8966,0.036286198,4.074918,10.987368,0.0009989855,-2.02364311855837
2,200,1.6560297012329102,19.878897,0.0018728051,0.79308367,0.04993284,0.000997982,-1.8925260787737788
3,300,1.6732590198516846,9.648689,0.00069768867,0.38523555,0.017102705,0.0009969795,-0.802788483061381
4,400,1.660879135131836,17.29156,0.00041544656,0.69134915,0.007412943,0.0009959779,-0.5780486871995001
5,500,1.6761960983276367,11.625915,0.00078022195,0.46480703,0.0049584685,0.0009949774,-0.47180786688109544
6,600,1.6360840797424316,7.7486753,0.0008256028,0.309751,0.004074956,0.000993978,-0.36987185921366694
7,700,1.640977144241333,2.36153,0.000121892954,0.09430366,0.0038168689,0.0009929795,-0.3374593883710224
8,800,1.6186890602111816,5.001171,0.00028035472,0.19990642,0.0032303117,0.0009919821,-0.2440404008603878
9,900,1.6404988765716553,4.911252,0.00042320322,0.19629039,0.003568837,0.0009909855,-0.14732126862204997
10,1000,1.5299348831176758,2.14311,0.0001982193,0.08559353,0.0030735887,0.0009899901,-0.0936683708770325
11,1100,1.7613537311553955,2.1747153,0.0002217658,0.08688024,0.0024875856,0.0009889957,-0.060385826687388455
12,1200,1.6416230201721191,3.6373928,0.00023886254,0.1453852,0.002523645,0.0009880022,-0.03329805943979358
13,1300,1.6066138744354248,2.4931164,0.00024442855,0.099621475,0.0023351158,0.0009870096,-0.02908856801918769
14,1400,1.6338913440704346,1.6124606,0.00017040713,0.06441675,0.001871418,0.0009860182,-0.012621029924365423
15,1500,1.6541037559509277,1.212467,0.0001045616,0.048418336,0.0019039839,0.0009850276,-0.02055462560449528
16,1600,1.7251818180084229,1.7367966,0.00014942611,0.06937632,0.0022391728,0.0009840382,-0.014323347152530364
17,1700,1.7777528762817383,1.3518776,0.00014116464,0.05400334,0.0016529742,0.0009830497,-0.011222968042777115
18,1800,1.760324478149414,1.8925629,0.00014170913,0.075626716,0.0017532246,0.0009820622,-0.0032852864697809903
19,1900,1.658494472503662,1.398818,0.00018435458,0.05588255,0.0015699762,0.0009810757,-0.010479378227229219
20,2000,1.7726190090179443,2.0903041,0.00018311992,0.08354209,0.0015688207,0.0009800902,-0.01370236893936383
21,2100,1.897343397140503,1.0846989,0.00012196767,0.043316692,0.0016596083,0.0009791057,0.003667325998308102
22,2200,1.773531436920166,1.8282348,0.00021794658,0.07306666,0.0013503825,0.0009781221,-0.006155653031961528
23,2300,1.6599857807159424,1.5942391,0.00018475564,0.06371483,0.0011835594,0.0009771396,0.004327216003905843
24,2400,1.6186325550079346,2.1521635,0.00020685919,0.08600507,0.001829819,0.000976158,0.008296436920802841
25,2500,1.6191329956054688,0.8509381,9.2745555e-05,0.03397459,0.0014805384,0.0009751774,0.011369051570364497
26,2600,1.6686725616455078,0.71608335,0.00011414239,0.028578518,0.0015062623,0.0009741979,0.0018636839516891213
27,2700,1.6825807094573975,1.0911053,0.0001220805,0.04357447,0.0016214555,0.0009732192,0.009636701392507385
28,2800,1.605889081954956,0.70276743,7.68867e-05,0.028062275,0.0011337063,0.0009722416,0.02754716364766796
29,2900,1.616919755935669,0.9545722,6.943435e-05,0.038119085,0.0015256223,0.000971265,0.0015318639175190274
30,3000,1.647869348526001,0.50108117,4.005108e-05,0.019991612,0.0012508163,0.00097028934,0.01029448983315151
31,3100,1.745089054107666,0.63041604,5.5189277e-05,0.025152564,0.0015467365,0.00096931454,0.011489572493640021
32,3200,1.666945457458496,0.35208556,2.0075062e-05,0.014022048,0.0015142886,0.0009683409,0.01504415318027097
33,3300,1.680208444595337,0.5434697,2.2360593e-05,0.021684349,0.0013386359,0.0009673682,0.006195420226543513
34,3400,1.6452257633209229,0.7064672,6.755336e-05,0.028208205,0.0011945174,0.0009663964,0.016320649650984453
35,3500,1.6275968551635742,1.173127,0.000101611295,0.046862964,0.0014513778,0.00096542574,0.01172107361027952
36,3600,1.559291124343872,0.53374237,4.131877e-05,0.021306988,0.0010264126,0.0009644559,0.01237833217116402
37,3700,1.5544633865356445,0.6095703,4.9187533e-05,0.02432345,0.0014348492,0.0009634871,0.011606206212954495
38,3800,1.7128872871398926,0.7862588,8.616515e-05,0.031392634,0.0013567928,0.00096251926,0.00859650922931443
39,3900,1.6870684623718262,0.4759835,5.156319e-05,0.018975979,0.0015324545,0.0009615524,0.0037197213011413988
40,4000,1.6551389694213867,0.2341608,2.9532397e-05,0.009309589,0.0013915458,0.0009605864,0.007141242578488249
41,4100,1.6595919132232666,0.4944772,4.810664e-05,0.019720355,0.0014202446,0.00095962145,0.01593156368205284
42,4200,1.5640242099761963,0.41242254,2.7108166e-05,0.01644695,0.0012216528,0.0009586575,0.014227707597223804
43,4300,1.6661195755004883,0.5177508,6.463135e-05,0.020648897,0.0014637769,0.00095769454,0.018329224657596788
44,4400,1.6529748439788818,0.5213064,3.166499e-05,0.020806156,0.0011208917,0.0009567325,0.017563815102067837
45,4500,1.6784889698028564,0.25483266,1.7865988e-05,0.010136695,0.0013974245,0.0009557714,0.015179318132357844
46,4600,1.561521291732788,0.34887424,3.520329e-05,0.013900557,0.0013251238,0.00095481134,0.016298719562169106
47,4700,1.7013211250305176,0.7019752,5.5314296e-05,0.028032562,0.0011058213,0.0009538522,0.02583293302373668
48,4800,1.5966858863830566,0.31987238,3.5765297e-05,0.012748564,0.0011225455,0.00095289404,0.029825333038677737
49,4900,1.5488834381103516,0.30565935,3.227965e-05,0.01217484,0.0012560901,0.0009519368,0.021445013988588335
50,5000,1.5462172031402588,0.3370288,3.6176014e-05,0.013433299,0.0011601354,0.0009509805,0.024656302800337704
51,5100,1.660111427307129,0.5107921,2.6151401e-05,0.020381637,0.0012249654,0.0009500252,0.02988484195654051
52,5200,1.6828572750091553,0.33098078,3.3367094e-05,0.013192905,0.0011247678,0.0009490709,0.03002150475428922
53,5300,1.6995165348052979,0.24999268,2.9062652e-05,0.009943436,0.0013777331,0.0009481176,0.03146311119472145
54,5400,1.6062133312225342,0.36885688,2.8788712e-05,0.014700876,0.0013061927,0.0009471651,0.020760966714958307
55,5500,1.544281005859375,0.7779691,3.370733e-05,0.031062711,0.0013676173,0.0009462137,0.03264287560184953
56,5600,1.546280860900879,0.2429532,3.93857e-05,0.009663632,0.0013230196,0.00094526325,0.028191958880457668
57,5700,1.545625925064087,0.5573935,5.04237e-05,0.022247208,0.0011628829,0.00094431377,0.035550443869752146
58,5800,1.5414977073669434,0.5037923,4.2874573e-05,0.02009834,0.0012908968,0.00094336516,0.037165962727720436
59,5900,1.5429952144622803,0.4805402,4.3803746e-05,0.019167056,0.0013199612,0.0009424174,0.04134391792783709
60,6000,1.5465679168701172,0.2250917,1.68775e-05,0.0089568775,0.0011528784,0.0009414708,0.04166153619992086
61,6100,1.6550469398498535,0.70229805,4.495058e-05,0.02805083,0.0009823177,0.00094052503,0.043174742042684566
62,6200,1.543844223022461,0.33634531,2.5924242e-05,0.0134056285,0.0011786837,0.00093958026,0.041697934130659364
63,6300,1.554760456085205,0.2590893,1.8653061e-05,0.010316473,0.0011588039,0.0009386364,0.043907573282813694
64,6400,1.5363357067108154,0.2722162,2.1802045e-05,0.0108368695,0.0012726343,0.0009376935,0.046070263373770404
65,6500,1.5618035793304443,0.1921596,8.932942e-06,0.007641379,0.0011161984,0.0009367516,0.055401339095057955
66,6600,1.567556619644165,0.328892,1.6871953e-05,0.013108467,0.0011634632,0.0009358106,0.051304637190507485
67,6700,1.5477018356323242,0.28415975,2.0308296e-05,0.011319779,0.0011449828,0.00093487056,0.05167459106698291
68,6800,1.5521647930145264,0.18767677,1.4582275e-05,0.007460023,0.001161627,0.0009339314,0.05183565774778609
69,6900,1.543656587600708,0.17630641,1.7836344e-05,0.0070060836,0.0011364804,0.00093299325,0.05250069270515978
70,7000,1.550962209701538,0.110960476,2.2440528e-05,0.004395908,0.001040335,0.00093205605,0.05776844417980054
71,7100,1.6568284034729004,0.21533729,1.8397815e-05,0.008564778,0.0011994479,0.0009311198,0.050746257724540556
72,7200,1.5459041595458984,0.21379073,2.6447666e-05,0.00850633,0.001106034,0.00093018444,0.0598637265183376
73,7300,1.5473861694335938,0.23462138,1.0397523e-05,0.009336023,0.001210407,0.00092925003,0.05706774089717037
74,7400,1.5533723831176758,0.25521308,2.062438e-05,0.010163601,0.0011024356,0.0009283166,0.0612449435279927
75,7500,1.5516371726989746,0.17016427,6.9452376e-06,0.006764615,0.0010419514,0.0009273841,0.06325230901030865
76,7600,1.5394845008850098,0.2476441,1.7556522e-05,0.009866568,0.0009623261,0.0009264526,0.06039808864693674
77,7700,1.5427658557891846,0.29257122,2.0216192e-05,0.011660477,0.0010390807,0.00092552183,0.06427458132625563
