,Epoch,Ld,Lr,Lb,Loss,Rt
0,0.0,104.46097564697266,0.03679037466645241,0.17585904896259308,2611.737060546875,2.708772897720337
1,1000.0,0.03157234191894531,0.0007626666338182986,1.2307446013437584e-06,0.7900724411010742,1.5129485130310059
2,2000.0,0.0020016441121697426,0.0008571233483962715,2.2285555587586714e-06,0.050900451838970184,1.6229004859924316
3,3000.0,0.0010194388451054692,0.0008194416295737028,9.165850656245311e-07,0.026306329295039177,1.7617161273956299
4,4000.0,0.0010221657576039433,0.0008814489701762795,2.0014158508274704e-06,0.02643759548664093,1.5923192501068115
5,5000.0,0.0005446250434033573,0.0008461097604595125,1.3071073681203416e-06,0.01446304190903902,1.7348449230194092
6,6000.0,0.0004606826405506581,0.0009225991670973599,4.3750301870204567e-07,0.01244010217487812,1.5458910465240479
7,7000.0,0.0004669199406635016,0.0008707997039891779,1.5404621080961078e-06,0.012545338831841946,1.7153522968292236
8,8000.0,0.0006053934339433908,0.0009488754440099001,5.2515952120302245e-06,0.01608896255493164,1.5396933555603027
9,9000.0,0.0005812771269120276,0.0008962227730080485,1.2224577403685544e-06,0.01542937383055687,1.5462157726287842
10,10000.0,0.0008758123149164021,0.0008232793770730495,8.894639336176624e-07,0.022719478234648705,1.6544578075408936
11,11000.0,0.00039537757402285933,0.0008792154840193689,2.7387778800402884e-07,0.010763928294181824,1.5588948726654053
12,12000.0,0.0004986318526789546,0.0008932578493840992,1.1274648841208545e-06,0.013360181823372841,1.604707956314087
13,13000.0,0.0009704935364425182,0.0008910726173780859,2.0601455616997555e-06,0.02515547163784504,1.578214406967163
14,14000.0,0.0015307108405977488,0.0008796179899945855,5.251477432466345e-06,0.03915264457464218,1.696883201599121
15,15000.0,0.00036638189340010285,0.0008523958385922015,3.437980922171846e-07,0.010012286715209484,1.548358678817749
16,16000.0,0.0003599755873437971,0.0008970708586275578,4.3276580186102365e-07,0.009896893985569477,1.5467264652252197
17,17000.0,0.0010504950769245625,0.0009420827263966203,4.2014148675662e-06,0.027208661660552025,1.603907585144043
18,18000.0,0.00035164644941687584,0.0008741813362576067,2.3903334067654214e-07,0.009665582329034805,1.5454349517822266
19,19000.0,0.0007113351603038609,0.0008927109884098172,3.5825685245072236e-06,0.018679672852158546,1.745800495147705
